"","prob.vec","unique.vec"
"1",0.21873740396846,71
"2",0.0217797027594304,21
"3",0.00810507838289845,81
"4",0.000893248958895998,22
"5",0.00511668094295156,82
"6",5.16591644994357e-05,52
"7",0.00083550298625648,90
"8",0.597778122445585,95
"9",0.111408773165563,11
"10",0.000203035206862443,23
"11",1.09321959624801e-06,24
"12",0.000448502976969171,31
"13",1.01212855645125e-06,42
"14",0,43
"15",0.0346401836934757,41
