"","x"
"1",30
"2",30.3666666666667
"3",29.6166666666667
"4",30.65
"5",29.6
"6",30.1333333333333
"7",29.7333333333333
"8",18.9666666666667
"9",1062.26666666667
"10",31.0333333333333
"11",29.3666666666667
"12",29.6166666666667
"13",29.95
"14",31.0666666666667
"15",28.9666666666667
"16",30.0166666666667
"17",30.3833333333333
"18",30.15
"19",30.25
"20",29.1833333333333
"21",30.1166666666667
"22",19.4333333333333
"23",489.766666666667
"24",29.2833333333333
"25",30.3166666666667
"26",29.6166666666667
"27",30
"28",30.0833333333333
"29",29.9166666666667
"30",30.0333333333333
"31",30.3333333333333
"32",29.7166666666667
"33",30.1833333333333
"34",29.8333333333333
"35",30.2833333333333
"36",29.7666666666667
"37",30.2333333333333
"38",29.6333333333333
"39",30
"40",30.3666666666667
"41",29.6166666666667
"42",30
"43",30.7833333333333
"44",29.2166666666667
"45",30.0333333333333
"46",29.9833333333333
"47",30.3666666666667
"48",29.6166666666667
"49",30.0166666666667
"50",30.0166666666667
"51",30.3333333333333
"52",29.7333333333333
"53",30.25
"54",29.7666666666667
"55",20.9
"56",490
"57",29.8666666666667
"58",29.55
"59",29.9666666666667
"60",30.0333333333333
"61",30.45
"62",30
"63",29.5
"64",29.9833333333333
"65",30.5166666666667
"66",29.4833333333333
"67",30.1166666666667
"68",29.9833333333333
"69",30.4166666666667
"70",29.5333333333333
"71",29.9833333333333
"72",30.2833333333333
"73",30.2
"74",29.5
"75",30.2666666666667
"76",30.2333333333333
"77",29.5
"78",30.5
"79",29.5166666666667
"80",30
"81",30.1666666666667
"82",29.7833333333333
"83",30.0666666666667
"84",30.45
"85",29.55
"86",30
"87",29.95
"88",21.4166666666667
"89",489
"90",29.7333333333333
"91",29.9166666666667
"92",29.6833333333333
"93",30.2666666666667
"94",29.6833333333333
"95",30.1333333333333
"96",29.8833333333333
"97",30.1
"98",30.8333333333333
"99",29.8666666666667
"100",29.2333333333333
"101",30.6666666666667
"102",29.3
"103",30.0333333333333
"104",30.0333333333333
"105",30.2333333333333
"106",30.1333333333333
"107",29.5833333333333
"108",30.2833333333333
"109",29.7333333333333
"110",31.3333333333333
"111",28.9333333333333
"112",31.0333333333333
"113",28.65
"114",30.0666666666667
"115",30.3833333333333
"116",29.5666666666667
"117",30.3
"118",30
"119",29.75
"120",30.3833333333333
"121",21.0166666666667
"122",489.483333333333
"123",29.2833333333333
"124",30
"125",30.0833333333333
"126",30.1333333333333
"127",30
"128",29.7833333333333
"129",30.5833333333333
"130",29.5666666666667
"131",30.0666666666667
"132",29.75
"133",30.0333333333333
"134",30.4833333333333
"135",29.5166666666667
"136",29.9833333333333
"137",30.5
"138",29.4666666666667
"139",30
"140",31.0333333333333
"141",29
"142",30.0166666666667
"143",30.2166666666667
"144",30
"145",29.9166666666667
"146",30.5833333333333
"147",29.2833333333333
"148",30.2166666666667
"149",29.8166666666667
"150",30.45
"151",29.7333333333333
"152",29.7666666666667
"153",30.5
"154",21.2666666666667
"155",488.466666666667
"156",29.5333333333333
"157",30.0166666666667
"158",30.3166666666667
"159",29.65
"160",30.05
"161",30.0166666666667
"162",30.05
"163",30.2166666666667
"164",29.7
"165",30.0333333333333
"166",30.0166666666667
"167",29.9833333333333
"168",31.3166666666667
"169",28.7
"170",30.2666666666667
"171",29.95
"172",29.75
"173",31.2
"174",28.7833333333333
"175",30.3166666666667
"176",29.6666666666667
"177",30
"178",30.15
"179",29.9
"180",30.4166666666667
"181",29.5833333333333
"182",29.9833333333333
"183",30.2833333333333
"184",29.7666666666667
"185",30.0666666666667
"186",30.1833333333333
"187",22.4333333333333
"188",487.55
"189",30.05
"190",29.45
"191",30.0333333333333
"192",30.3833333333333
"193",29.6
"194",30.6333333333333
"195",29.3833333333333
"196",30.4333333333333
"197",29.4833333333333
"198",30.1
"199",30.4666666666667
"200",29.5333333333333
"201",29.9666666666667
"202",29.9666666666667
"203",30.5333333333333
"204",29.5166666666667
"205",30.4833333333333
"206",29.4666666666667
"207",30.1833333333333
"208",30.0166666666667
"209",30.3666666666667
"210",29.4333333333333
"211",30.0333333333333
"212",30.4333333333333
"213",29.6333333333333
"214",29.9666666666667
"215",29.9833333333333
"216",30.4833333333333
"217",29.4666666666667
"218",30.0666666666667
"219",29.9833333333333
"220",23.9833333333333
"221",485.983333333333
"222",29.6166666666667
"223",30.9666666666667
"224",29
"225",30.05
"226",30.3833333333333
"227",29.6
"228",30.0166666666667
"229",30.4833333333333
"230",29.5166666666667
"231",29.9666666666667
"232",30.55
"233",30.45
"234",29.4166666666667
"235",29.6166666666667
"236",30.05
"237",30.3333333333333
"238",30
"239",29.6166666666667
"240",30
"241",30.0833333333333
"242",30.3
"243",29.6
"244",30
"245",30.4
"246",29.65
"247",29.9833333333333
"248",30.3666666666667
"249",29.6166666666667
"250",30.0166666666667
"251",30
"252",29.9833333333333
"253",25.05
"254",485.316666666667
"255",29.4666666666667
"256",30.8166666666667
"257",29.3666666666667
"258",29.7166666666667
"259",30
"260",30.35
"261",29.6666666666667
"262",30.05
"263",30.3833333333333
"264",30.1
"265",29.5166666666667
"266",29.95
"267",29.9833333333333
"268",30.0666666666667
"269",30.0333333333333
"270",31.15
"271",28.85
"272",30
"273",30.65
"274",29.25
"275",30
"276",30.45
"277",30.1
"278",29.4666666666667
"279",29.9833333333333
"280",30.0333333333333
"281",30.25
"282",30.3666666666667
"283",29.4
"284",29.95
"285",30.2833333333333
"286",25.3666666666667
"287",484.633333333333
"288",29.5333333333333
"289",30
"290",30.3666666666667
"291",29.7333333333333
"292",29.9666666666667
"293",29.9666666666667
"294",30
"295",30.7
"296",29.2833333333333
"297",29.9833333333333
"298",30.1
"299",30
"300",30.6333333333333
"301",29.5833333333333
"302",29.6833333333333
"303",30.0833333333333
"304",30.25
"305",29.7333333333333
"306",29.9333333333333
"307",30.4833333333333
"308",29.8666666666667
"309",29.6166666666667
"310",30.9333333333333
"311",29.1
"312",30.0666666666667
"313",31.1666666666667
"314",29.1
"315",29.6833333333333
"316",30.45
"317",29.6
"318",29.9833333333333
"319",26.4166666666667
"320",484
"321",29.7
"322",30.1666666666667
"323",29.6666666666667
"324",30.05
"325",30
"326",29.9666666666667
"327",30.0666666666667
"328",30.3666666666667
"329",29.6166666666667
"330",31.1666666666667
"331",28.7666666666667
"332",30
"333",30.3333333333333
"334",29.7166666666667
"335",30
"336",30.5833333333333
"337",30
"338",29.4
"339",30.3
"340",29.6833333333333
"341",30.0333333333333
"342",29.9666666666667
"343",30.0166666666667
"344",30.8
"345",29.25
"346",29.9666666666667
"347",30.4166666666667
"348",29.5666666666667
"349",30.0166666666667
"350",30.2833333333333
"351",30.1333333333333
"352",25.6166666666667
"353",484.733333333333
"354",30.0166666666667
"355",29.6
"356",30.0166666666667
"357",30
"358",30.8833333333333
"359",29.1166666666667
"360",29.9833333333333
"361",30.7
"362",29.4333333333333
"363",30.2666666666667
"364",29.6166666666667
"365",31.35
"366",29.0333333333333
"367",30.1333333333333
"368",29.4833333333333
"369",30.3833333333333
"370",30
"371",29.6333333333333
"372",30.0166666666667
"373",30.35
"374",29.6333333333333
"375",29.9666666666667
"376",30
"377",30.5333333333333
"378",30.3833333333333
