"","x"
"1",28.8333333333333
"2",374.466666666667
"3",29.5333333333333
"4",30.0333333333333
"5",30.15
"6",29.8
"7",30.05
"8",30.6
"9",29.3833333333333
"10",29.9666666666667
"11",30.2166666666667
"12",29.7666666666667
"13",30.0166666666667
"14",30.4666666666667
"15",29.5333333333333
"16",30
"17",30.2166666666667
"18",30.2666666666667
"19",29.7333333333333
"20",30.3666666666667
"21",29.9
"22",29.5166666666667
"23",30.5833333333333
"24",29.7833333333333
"25",29.8166666666667
"26",30.5333333333333
"27",29.5
"28",29.8166666666667
"29",30.0666666666667
"30",30.55
"31",29.8333333333333
"32",30.1
"33",29.55
"34",17.45
"35",492.116666666667
"36",29.6166666666667
"37",30.1666666666667
"38",30.2333333333333
"39",29.5666666666667
"40",30.3
"41",30
"42",29.7166666666667
"43",29.9333333333333
"44",30.1
"45",29.9
"46",30.0166666666667
"47",30.6333333333333
"48",29.3666666666667
"49",30
"50",30.05
"51",30.2833333333333
"52",31.0166666666667
"53",30
"54",29.0166666666667
"55",29.9
"56",30.7
"57",29.3666666666667
"58",29.6833333333333
"59",30.05
"60",30.1666666666667
"61",31.1166666666667
"62",30
"63",28.9833333333333
"64",29.7
"65",30.0666666666667
"66",30.05
"67",18.6833333333333
"68",491.8
"69",29.2666666666667
"70",29.9833333333333
"71",30.45
"72",29.5166666666667
"73",29.9833333333333
"74",30.5
"75",29.4833333333333
"76",30
"77",30.0833333333333
"78",30.4333333333333
"79",29.9
"80",29.6333333333333
"81",30.15
"82",30.2666666666667
"83",29.5666666666667
"84",30.4833333333333
"85",30.1333333333333
"86",29.3833333333333
"87",30.1
"88",30.5666666666667
"89",29.3
"90",30.1666666666667
"91",30.35
"92",30
"93",29.5666666666667
"94",30
"95",29.9666666666667
"96",31.3333333333333
"97",29.1333333333333
"98",29.5166666666667
"99",30.0333333333333
"100",19.5166666666667
"101",490.916666666667
"102",29.4833333333333
"103",30.2833333333333
"104",29.6333333333333
"105",30.4166666666667
"106",30.8333333333333
"107",28.7833333333333
"108",30.5833333333333
"109",29.3666666666667
"110",30.0166666666667
"111",30.05
"112",30.0333333333333
"113",31.1
"114",28.8166666666667
"115",30.05
"116",30.2
"117",30.7333333333333
"118",30.35
"119",29.1833333333333
"120",29.4666666666667
"121",30.2
"122",31.1
"123",28.7166666666667
"124",30.25
"125",30.7666666666667
"126",29.6333333333333
"127",29.8333333333333
"128",29.55
"129",30.0166666666667
"130",30.2
"131",29.7666666666667
"132",30.0166666666667
"133",20.5833333333333
"134",489.8
"135",29
"136",30.3333333333333
"137",29.7833333333333
"138",29.9
"139",30.4833333333333
"140",29.5
"141",30.3333333333333
"142",29.7
"143",31.3166666666667
"144",29.15
"145",29.5333333333333
"146",30.5666666666667
"147",29.45
"148",30.2833333333333
"149",29.9166666666667
"150",30.25
"151",29.8333333333333
"152",31.0166666666667
"153",28.9833333333333
"154",29.7
"155",30.6666666666667
"156",29.3166666666667
"157",30.0333333333333
"158",30.45
"159",30.1
"160",29.7333333333333
"161",30.8666666666667
"162",28.8666666666667
"163",30.0333333333333
"164",30.05
"165",30.35
"166",21.1
"167",488.4
"168",30.2333333333333
"169",29.3666666666667
"170",30.2666666666667
"171",29.6833333333333
"172",29.9833333333333
"173",30.4666666666667
"174",29.5666666666667
"175",30.0833333333333
"176",30.6833333333333
"177",29.2
"178",30.0166666666667
"179",30.55
"180",29.8166666666667
"181",29.9166666666667
"182",30.2666666666667
"183",29.4166666666667
"184",30.0333333333333
"185",30.95
"186",29.5
"187",29.5333333333333
"188",30.3
"189",29.75
"190",29.95
"191",31.1666666666667
"192",28.8833333333333
"193",30.0166666666667
"194",29.9666666666667
"195",30.7666666666667
"196",29.2666666666667
"197",29.95
"198",30.45
"199",22.2
"200",487.633333333333
"201",29.55
"202",30.0166666666667
"203",30.4333333333333
"204",29.5333333333333
"205",30.0166666666667
"206",30.3166666666667
"207",30
"208",30.1333333333333
"209",29.5166666666667
"210",30.05
"211",30.8
"212",29.1666666666667
"213",30.0166666666667
"214",30
"215",30.3166666666667
"216",30.1333333333333
"217",29.6
"218",30.1
"219",30.1666666666667
"220",29.7
"221",29.9166666666667
"222",30.05
"223",31.3333333333333
"224",29.0166666666667
"225",29.7
"226",30.2833333333333
"227",29.7166666666667
"228",30.0166666666667
"229",30.2333333333333
"230",29.7666666666667
"231",30.2666666666667
"232",23.1333333333333
"233",487
"234",30.7333333333333
"235",28.6666666666667
"236",30.8666666666667
"237",29.15
"238",29.9833333333333
"239",30.6
"240",29.4
"241",30.8666666666667
"242",29.6
"243",29.55
"244",31.3166666666667
"245",29.1333333333333
"246",29.5333333333333
"247",29.95
"248",30.0666666666667
"249",30.45
"250",29.5333333333333
"251",30.4666666666667
"252",29.5666666666667
"253",30.0833333333333
"254",30.15
"255",30.2
"256",29.5333333333333
"257",30.1
"258",29.9833333333333
"259",29.9333333333333
"260",30.0166666666667
"261",31.3333333333333
"262",29.1
"263",29.5833333333333
"264",30.5166666666667
"265",22.8666666666667
"266",487.516666666667
"267",29.4333333333333
"268",30.3833333333333
"269",29.5666666666667
"270",30.0666666666667
"271",30.4666666666667
"272",29.4833333333333
"273",30
"274",30.2333333333333
"275",29.7333333333333
"276",30.1666666666667
"277",30.5166666666667
"278",29.3833333333333
"279",30.5833333333333
"280",29.4
"281",30.4
"282",29.5166666666667
"283",30.05
"284",30.5333333333333
"285",29.45
"286",30.65
"287",29.6333333333333
"288",29.7333333333333
"289",30.0166666666667
"290",31.1166666666667
"291",29.2833333333333
"292",29.5666666666667
"293",30.1
"294",30.1833333333333
"295",29.7166666666667
"296",30
"297",30.55
"298",23.7166666666667
"299",485.516666666667
"300",29.5
"301",30.3666666666667
"302",29.6
"303",30.0166666666667
"304",30.0166666666667
"305",30.0333333333333
"306",29.9666666666667
"307",30.95
"308",29.4166666666667
"309",29.6666666666667
"310",30.9666666666667
"311",28.9833333333333
"312",30.05
"313",30.3333333333333
"314",29.65
"315",30.6833333333333
"316",29.5833333333333
"317",29.7166666666667
"318",29.9833333333333
"319",30.3833333333333
"320",30.1333333333333
"321",29.45
"322",30.4166666666667
"323",29.6166666666667
"324",30.0833333333333
"325",30.05
"326",30.85
"327",29.4
"328",29.6333333333333
"329",30.1333333333333
"330",30.6333333333333
"331",23.9333333333333
"332",486.3
"333",29.55
"334",29.95
"335",30.3666666666667
"336",29.6333333333333
"337",30.0333333333333
"338",30.0166666666667
"339",30.0333333333333
"340",30.6833333333333
"341",29.3333333333333
"342",30.2
"343",30.0666666666667
"344",29.65
"345",31.3333333333333
"346",29.0333333333333
"347",29.9833333333333
"348",29.6666666666667
"349",30.3333333333333
"350",29.6666666666667
"351",29.9833333333333
"352",30.3666666666667
"353",29.8833333333333
"354",29.7166666666667
"355",30.0333333333333
"356",30.35
"357",29.7166666666667
"358",30
"359",30.9166666666667
"360",29.3666666666667
"361",29.65
"362",30.0333333333333
"363",30.3166666666667
"364",24.6833333333333
"365",485.716666666667
"366",29.2166666666667
"367",30.9833333333333
"368",28.9833333333333
"369",29.9833333333333
"370",30.5666666666667
"371",29.4833333333333
"372",30.3833333333333
"373",30.1333333333333
"374",29.5
"375",29.9833333333333
"376",30.5166666666667
"377",30.5
"378",29
"379",30
"380",30.8666666666667
"381",30.4333333333333
"382",29.2
"383",29.45
"384",30.2
"385",30.2166666666667
"386",30
"387",29.6333333333333
"388",29.9666666666667
"389",30.5333333333333
"390",29.45
"391",30.0666666666667
"392",30.3333333333333
"393",29.6
"394",30.0166666666667
"395",29.9833333333333
"396",30.0166666666667
"397",26.5333333333333
"398",483.5
"399",29.4833333333333
"400",29.75
"401",30.2666666666667
"402",29.8
"403",29.95
"404",30.25
"405",29.8333333333333
"406",30.6
"407",30.4333333333333
"408",29.5
"409",29.6333333333333
"410",30
"411",29.8
"412",31.3166666666667
"413",29.3833333333333
"414",29.7666666666667
"415",29.5333333333333
"416",31.3333333333333
"417",29.8666666666667
"418",28.9833333333333
"419",30.2833333333333
"420",29.5166666666667
"421",30
"422",30.5833333333333
"423",29.6333333333333
