"","prob.vec","unique.vec"
"1",0.0383566343499428,71
"2",0.0556127719407989,21
"3",1.41310507629446e-06,81
"4",0.0169780368291913,22
"5",0.00111334962356615,82
"6",0,52
"7",0.00187433489709227,90
"8",0.860684377684699,95
"9",0.0115806109419765,11
"10",0.0130637093289077,23
"11",7.5428786546529e-11,24
"12",7.03560830689722e-08,31
"13",0,42
"14",0,43
"15",0.000734690867236939,41
