"","prob.vec","unique.vec"
"1",0.549646286179637,71
"2",0.0555782131953157,21
"3",0.0320873153677568,81
"4",0.00727086811822337,22
"5",0.213079901654428,82
"6",0,52
"7",0.000217514758314863,90
"8",0.140905501421629,95
"9",0.0011636308978346,11
"10",4.66783323797366e-06,23
"11",3.53956749814947e-07,24
"12",1.23779539784725e-07,31
"13",3.061912209922e-08,42
"14",0,43
"15",4.55922182109262e-05,41
