"","prob.vec","unique.vec"
"1",0.161742480062894,71
"2",0.0109866926923932,21
"3",1.36924355860983e-06,81
"4",0.00923194888651533,22
"5",0.00594709652876695,82
"6",6.47427762692262e-05,52
"7",0.000965337878226727,90
"8",0.722446745238762,95
"9",0.0689649265227174,11
"10",0.0146727894682025,23
"11",0.00281417857780618,24
"12",4.28208486178521e-06,31
"13",1.32154354963504e-09,42
"14",4.96167843407385e-08,43
"15",0.00215735910069734,41
