"","prob.vec","unique.vec"
"1",0.00309631214624334,82
"2",0.00682777807327078,81
"3",0.000808182876461608,22
"4",0.016864975209082,21
"5",0.634029930762729,95
"6",0.194920417791219,71
"7",0.000176370631480505,23
"8",0.000357906578553342,31
"9",0.105722697328356,11
"10",1.70065731691533e-05,52
"11",0.00074454718630093,90
"12",7.07555193128038e-07,24
"13",0.0364324440097307,41
"14",7.23278211265536e-07,42
"15",0,43
