"","prob.vec","unique.vec"
"1",0.000433271450856647,82
"2",0.000511224440357076,81
"3",0.000137021073070048,22
"4",0.00850362702142193,21
"5",0.742807612547994,95
"6",0.197601914492041,71
"7",0.000236996399765295,23
"8",0.000829641565106819,31
"9",0.021416462713241,11
"10",3.87263929385136e-05,52
"11",0.00342193694065997,90
"12",1.41000575418504e-05,24
"13",0.0240458913690365,41
"14",1.57353596962838e-06,42
"15",0,43
