"","prob.vec","unique.vec"
"1",0.133626994300942,71
"2",0.0244352862744021,21
"3",0.000477489939731157,81
"4",5.12416461499755e-05,22
"5",1.22014180625933e-05,82
"6",0,52
"7",1.43445051046294e-05,90
"8",0.672072082925713,95
"9",0.0981637653391547,11
"10",2.66548191128246e-06,23
"11",1.69914566453965e-07,24
"12",2.95157650071419e-09,31
"13",7.52116496243234e-07,42
"14",0,43
"15",0.0711430031861895,41
