"","prob.vec","unique.vec"
"1",0.204382126880157,71
"2",0.0115402664705228,21
"3",0.000514038436158679,81
"4",0.00013608865802264,22
"5",0.000442520271501306,82
"6",3.56950806375848e-05,52
"7",0.00219313332270297,90
"8",0.733064181674418,95
"9",0.0233705492810814,11
"10",0.000235136419796078,23
"11",1.4625066009155e-05,24
"12",0.000870077966402296,31
"13",1.96192269140309e-06,42
"14",0,43
"15",0.0231995985498985,41
