event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
6207902885,true,2018-06-06 00:00:00.000,-121.938316,38.108966,,,,,"SIMP02",34.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593076.2074172479,4218437.375103999,"10N"
6207902886,true,2018-06-06 01:00:00.000,-121.936916,38.112516,,,,,"SIMP02",29.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593194.4353817262,4218832.6834591795,"10N"
6207902887,true,2018-06-06 02:00:00.000,-121.941416,38.107233,,,,,"SIMP02",22.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592806.620528385,4218241.979845122,"10N"
6207902888,true,2018-06-06 03:00:00.000,-121.939283,38.109433,,,,,"SIMP02",17.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592990.837565312,4218488.223648692,"10N"
6210647838,true,2018-06-06 04:00:00.000,-121.933766,38.117649,,,,,"SIMP02",16.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593464.0424557617,4219405.402862021,"10N"
6210647839,true,2018-06-06 12:00:00.000,-121.933583,38.117482,,,,,"SIMP02",21.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593480.2972514151,4219387.057033767,"10N"
6210647840,true,2018-06-06 13:00:00.000,-121.938499,38.11005,,,,,"SIMP02",13.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593058.7882083303,4218557.4708920885,"10N"
6210647841,true,2018-06-06 14:00:00.000,-121.938449,38.119732,,,,,"SIMP02",15.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593050.88458162,4219631.824444691,"10N"
6211184431,true,2018-06-06 15:05:00.000,-121.937749,38.1078,,,,,"SIMP02",20.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593127.3973001261,4218308.565924293,"10N"
6211184432,true,2018-06-06 16:00:00.000,-121.938199,38.107733,,,,,"SIMP02",25.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593088.0298090694,4218300.680330852,"10N"
6211184433,true,2018-06-06 17:00:00.000,-121.938633,38.109983,,,,,"SIMP02",29.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593047.1254876091,4218549.902323641,"10N"
6211184434,true,2018-06-06 18:00:00.000,-121.939483,38.110783,,,,,"SIMP02",24.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592971.5921146316,4218637.817602412,"10N"
6211743369,true,2018-06-06 19:00:00.000,-121.938333,38.108933,,,,,"SIMP02",42.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593074.758890477,4218433.696420124,"10N"
6211743370,true,2018-06-06 20:00:00.000,-121.937799,38.10905,,,,,"SIMP02",41.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593121.4266109191,4218447.214164567,"10N"
6211743371,true,2018-06-06 21:00:00.000,-121.937816,38.109066,,,,,"SIMP02",39.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593119.9158930585,4218448.9724500375,"10N"
6211743372,true,2018-06-06 22:00:00.000,-121.941766,38.110366,,,,,"SIMP02",27.0,,,,,false,4170.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592771.971984525,4218589.263571049,"10N"
6213753973,true,2018-06-06 23:00:00.000,-121.939499,38.110133,,,,,"SIMP02",23.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592971.0134108703,4218565.678393499,"10N"
6213753974,true,2018-06-07 00:00:00.000,-121.936533,38.107816,,,,,"SIMP02",31.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593233.9864582961,4218311.5618963195,"10N"
6213753975,true,2018-06-07 01:00:00.000,-121.937799,38.109366,,,,,"SIMP02",24.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593121.0253912532,4218482.277124827,"10N"
6213753976,true,2018-06-07 02:00:00.000,-121.939316,38.11025,,,,,"SIMP02",21.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592986.9085815218,4218578.843875062,"10N"
6213753977,true,2018-06-07 03:02:00.000,-121.939683,38.109966,,,,,"SIMP02",16.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592955.0938918389,4218546.964006115,"10N"
6213753978,true,2018-06-07 04:00:00.000,-121.933849,38.117766,,,,,"SIMP02",15.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593456.6174980187,4219418.301471521,"10N"
6213753979,true,2018-06-07 12:00:00.000,-121.933633,38.117649,,,,,"SIMP02",15.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593475.7013061864,4219405.536812483,"10N"
6213753980,true,2018-06-07 13:00:00.000,-121.938499,38.109566,,,,,"SIMP02",12.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593059.4023378084,4218503.766861965,"10N"
6213753969,true,2018-06-07 14:02:00.000,-121.938583,38.110216,,,,,"SIMP02",22.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593051.2133472647,4218575.805833244,"10N"
6213753970,true,2018-06-07 15:00:00.000,-121.937666,38.108783,,,,,"SIMP02",17.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593133.4258707658,4218417.721617232,"10N"
6213753971,true,2018-06-07 16:00:00.000,-121.939216,38.11015,,,,,"SIMP02",36.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592995.8023171074,4218567.84818329,"10N"
6213753972,true,2018-06-07 17:00:00.000,-121.937833,38.108016,,,,,"SIMP02",40.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593119.7585940476,4218332.44873743,"10N"
6213753965,true,2018-06-07 18:02:00.000,-121.938799,38.1098,,,,,"SIMP02",24.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593032.8044602721,4218529.430485904,"10N"
6213753966,true,2018-06-07 19:00:00.000,-121.939566,38.110166,,,,,"SIMP02",25.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592965.097725193,4218569.272926602,"10N"
6213753967,true,2018-06-07 20:00:00.000,-121.938033,38.109316,,,,,"SIMP02",27.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593100.5739866416,4218476.494464766,"10N"
6213753968,true,2018-06-07 21:00:00.000,-121.937383,38.111083,,,,,"SIMP02",33.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593155.3153323664,4218673.210724488,"10N"
6214064639,true,2018-06-07 22:00:00.000,-121.939599,38.112483,,,,,"SIMP02",31.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592959.2676268967,4218826.331319001,"10N"
6214064640,true,2018-06-07 23:00:00.000,-121.938383,38.109833,,,,,"SIMP02",39.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593069.233254201,4218533.509146482,"10N"
6214064641,true,2018-06-08 00:00:00.000,-121.938183,38.108683,,,,,"SIMP02",28.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593088.2268316328,4218406.107153651,"10N"
6214064642,true,2018-06-08 01:00:00.000,-121.938649,38.110016,,,,,"SIMP02",23.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593045.6809062747,4218553.54792355,"10N"
6215767594,true,2018-06-08 02:00:00.000,-121.936766,38.113266,,,,,"SIMP02",22.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593206.6321117579,4218916.053187709,"10N"
6215767595,true,2018-06-08 03:00:00.000,-121.939566,38.110733,,,,,"SIMP02",18.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592964.3789931857,4218632.186533571,"10N"
6215767596,true,2018-06-08 04:00:00.000,-121.932599,38.114683,,,,,"SIMP02",16.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593570.1272079813,4219077.474652991,"10N"
6215767597,true,2018-06-08 12:00:00.000,-121.932032,38.114466,,,,,"SIMP02",15.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593620.1097955387,4219053.968354174,"10N"
6216127415,true,2018-06-08 13:07:00.000,-121.938516,38.109933,,,,,"SIMP02",13.0,,,,,false,4080.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593057.4462805559,4218544.471675995,"10N"
6216127416,true,2018-06-08 14:00:00.000,-121.940116,38.107933,,,,,"SIMP02",25.0,,,,,false,4080.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592919.7085399203,4218320.951418898,"10N"
6216127417,true,2018-06-08 15:00:00.000,-121.935933,38.11225,,,,,"SIMP02",28.0,,,,,false,4080.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593280.9500510707,4218804.155866295,"10N"
6216127418,true,2018-06-08 16:00:00.000,-121.939233,38.110233,,,,,"SIMP02",31.0,,,,,false,4080.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592994.2066926482,4218577.040727115,"10N"
6216517176,true,2018-06-08 17:00:00.000,-121.939616,38.11435,,,,,"SIMP02",26.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592955.4106293519,4219033.474365818,"10N"
6216517177,true,2018-06-08 18:00:00.000,-121.936833,38.108333,,,,,"SIMP02",34.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593207.0277717494,4218368.626283182,"10N"
6216517178,true,2018-06-08 19:00:00.000,-121.939249,38.1103,,,,,"SIMP02",42.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592992.719028308,4218584.4589332715,"10N"
6216517179,true,2018-06-08 20:00:00.000,-121.940183,38.111766,,,,,"SIMP02",32.0,,,,,false,4180.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592908.9786723632,4218746.189151364,"10N"
6216842427,true,2018-06-08 21:00:00.000,-121.938749,38.1107,,,,,"SIMP02",41.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593036.0462357403,4218629.343471377,"10N"
6216842428,true,2018-06-08 22:00:00.000,-121.937533,38.108233,,,,,"SIMP02",35.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593145.7846170638,4218356.827768956,"10N"
6216842429,true,2018-06-08 23:00:00.000,-121.937416,38.114333,,,,,"SIMP02",31.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593148.293996312,4219033.793713397,"10N"
6216842430,true,2018-06-09 00:00:00.000,-121.938166,38.110266,,,,,"SIMP02",26.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593087.7080176615,4218581.7718821475,"10N"
6218674169,true,2018-06-09 01:00:00.000,-121.936399,38.108233,,,,,"SIMP02",24.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593245.2044007486,4218357.966280797,"10N"
6218674170,true,2018-06-09 02:00:00.000,-121.938666,38.118366,,,,,"SIMP02",23.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593033.5961469456,4219480.037018438,"10N"
6218674171,true,2018-06-09 03:00:00.000,-121.937116,38.119016,,,,,"SIMP02",20.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593168.6425942158,4219553.715260809,"10N"
6218674172,true,2018-06-09 04:00:00.000,-121.932966,38.116782,,,,,"SIMP02",17.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593535.2769046744,4219310.007444722,"10N"
6218674173,true,2018-06-09 12:03:00.000,-121.932899,38.116782,,,,,"SIMP02",16.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593541.1502299726,4219310.074971575,"10N"
6218674174,true,2018-06-09 13:00:00.000,-121.938916,38.110166,,,,,"SIMP02",16.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593022.0828612482,4218569.924126559,"10N"
6218674175,true,2018-06-09 14:00:00.000,-121.938216,38.109583,,,,,"SIMP02",16.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593084.1914177869,4218505.936917707,"10N"
6218674176,true,2018-06-09 15:00:00.000,-121.939199,38.109783,,,,,"SIMP02",23.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592997.7580649486,4218527.143358811,"10N"
6225111268,true,2018-06-09 16:00:00.000,-121.938383,38.10935,,,,,"SIMP02",19.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593069.846178836,4218479.916076524,"10N"
6225111269,true,2018-06-09 17:00:00.000,-121.939733,38.1091,,,,,"SIMP02",24.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592951.8079584439,4218450.823680758,"10N"
6225111270,true,2018-06-09 18:00:00.000,-121.939283,38.110683,,,,,"SIMP02",23.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592989.2526500397,4218626.922070855,"10N"
6225111271,true,2018-06-09 19:00:00.000,-121.939416,38.110183,,,,,"SIMP02",41.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592978.2265887486,4218571.309466645,"10N"
6225515189,true,2018-06-09 20:00:00.000,-121.936733,38.107416,,,,,"SIMP02",29.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593216.9603694398,4218266.9775523385,"10N"
6225515190,true,2018-06-09 21:00:00.000,-121.935166,38.1064,,,,,"SIMP02",26.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593355.6366992365,4218155.818225531,"10N"
6225515191,true,2018-06-09 22:00:00.000,-121.939766,38.110133,,,,,"SIMP02",25.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592947.6056605447,4218565.410999427,"10N"
6225515192,true,2018-06-09 23:00:00.000,-121.938166,38.11025,,,,,"SIMP02",26.0,,,,,false,4130.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593087.7283260381,4218579.9965421315,"10N"
6231351828,true,2018-06-10 00:00:00.000,-121.938199,38.11025,,,,,"SIMP02",24.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593084.8352375913,4218579.9634481855,"10N"
6231351829,true,2018-06-10 01:00:00.000,-121.936149,38.1161,,,,,"SIMP02",21.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593257.1175671524,4219231.130344958,"10N"
6231351830,true,2018-06-10 02:00:00.000,-121.938383,38.109116,,,,,"SIMP02",19.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593070.1431213039,4218453.951733608,"10N"
6231351831,true,2018-06-10 03:00:00.000,-121.938199,38.11025,,,,,"SIMP02",17.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593084.8352375913,4218579.9634481855,"10N"
6233165904,true,2018-06-10 19:00:00.000,-121.939649,38.112366,,,,,"SIMP02",40.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592955.0325982849,4218813.299066781,"10N"
6233165905,true,2018-06-10 20:00:00.000,-121.938983,38.11045,,,,,"SIMP02",26.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593015.848811986,4218601.3692679675,"10N"
6233165906,true,2018-06-10 21:00:00.000,-121.937949,38.1093,,,,,"SIMP02",34.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593107.9586177954,4218474.803378652,"10N"
6233165907,true,2018-06-10 22:00:00.000,-121.937816,38.1124,,,,,"SIMP02",33.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593115.6826947128,4218818.90896501,"10N"
6233458938,true,2018-06-10 23:07:00.000,-121.937483,38.113733,,,,,"SIMP02",28.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593143.1825954738,4218967.151178323,"10N"
6233458939,true,2018-06-11 00:00:00.000,-121.940866,38.111866,,,,,"SIMP02",25.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592848.9751485441,4218756.601584896,"10N"
6233458940,true,2018-06-11 01:00:00.000,-121.940383,38.113733,,,,,"SIMP02",33.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592888.9535826198,4218964.2448915625,"10N"
6233458941,true,2018-06-11 02:00:00.000,-121.938133,38.110266,,,,,"SIMP02",20.0,,,,,false,4140.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593090.6011054844,4218581.804977126,"10N"
6235172597,true,2018-06-11 03:00:00.000,-121.939666,38.11,,,,,"SIMP02",18.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592956.5411822826,4218550.753627431,"10N"
6235172598,true,2018-06-11 04:00:00.000,-121.933866,38.117232,,,,,"SIMP02",17.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593455.8079195871,4219359.032288943,"10N"
6235172599,true,2018-06-11 12:00:00.000,-121.933549,38.116882,,,,,"SIMP02",17.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593484.042711498,4219320.515930438,"10N"
6235172600,true,2018-06-11 13:00:00.000,-121.940216,38.1113,,,,,"SIMP02",14.0,,,,,false,4070.0000000000005,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592906.6760002493,4218694.449339268,"10N"
6236091775,true,2018-06-11 14:00:00.000,-121.938283,38.110033,,,,,"SIMP02",17.0,,,,,false,4120.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593077.7464137677,4218555.801165402,"10N"
6236091776,true,2018-06-11 15:00:00.000,-121.938283,38.11035,,,,,"SIMP02",20.0,,,,,false,4120.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593077.3440990049,4218590.975088771,"10N"
6236091777,true,2018-06-11 16:00:00.000,-121.938416,38.1098,,,,,"SIMP02",29.0,,,,,false,4120.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593066.3820250939,4218529.814420973,"10N"
6236091778,true,2018-06-11 17:00:00.000,-121.938266,38.1081,,,,,"SIMP02",29.0,,,,,false,4120.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593081.6900061523,4218341.334990332,"10N"
6236790754,true,2018-06-11 18:00:00.000,-121.943283,38.112483,,,,,"SIMP02",27.0,,,,,false,4190.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592636.3036715899,4218822.648101595,"10N"
6236790755,true,2018-06-11 19:00:00.000,-121.936999,38.105116,,,,,"SIMP02",33.0,,,,,false,4190.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593196.5616964973,4218011.505488073,"10N"
6236790756,true,2018-06-11 20:00:00.000,-121.934733,38.106533,,,,,"SIMP02",28.0,,,,,false,4190.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593393.4301843185,4218171.011274944,"10N"
6236790757,true,2018-06-11 21:00:00.000,-121.937149,38.107916,,,,,"SIMP02",32.0,,,,,false,4190.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593179.8533000652,4218322.039246527,"10N"
6237212659,true,2018-06-11 22:01:00.000,-121.941083,38.109683,,,,,"SIMP02",34.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592832.7145656422,4218514.161617305,"10N"
6237212660,true,2018-06-11 23:00:00.000,-121.939949,38.115383,,,,,"SIMP02",32.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592924.9092806581,4219147.761370406,"10N"
6237212661,true,2018-06-12 00:00:00.000,-121.940299,38.1101,,,,,"SIMP02",34.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592900.9196325487,4218561.215776087,"10N"
6237212662,true,2018-06-12 01:00:00.000,-121.938333,38.109,,,,,"SIMP02",29.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593074.6738649907,4218441.130654763,"10N"
6239513449,true,2018-06-12 02:00:00.000,-121.938083,38.11025,,,,,"SIMP02",26.0,,,,,false,4100.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593095.0048818606,4218580.0797829665,"10N"
6239513450,true,2018-06-12 03:00:00.000,-121.940099,38.108316,,,,,"SIMP02",22.0,,,,,false,4100.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592920.7137423806,4218363.465616349,"10N"
6239513451,true,2018-06-12 04:00:00.000,-121.940866,38.103183,,,,,"SIMP02",19.0,,,,,false,4100.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592859.9675441817,4217793.147386008,"10N"
6239513452,true,2018-06-12 12:00:00.000,-121.940966,38.103066,,,,,"SIMP02",21.0,,,,,false,4100.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592851.3478559997,4217780.065209884,"10N"
6240275461,true,2018-06-12 13:07:00.000,-121.940099,38.109616,,,,,"SIMP02",17.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592919.0667392415,4218507.7119402895,"10N"
6240275462,true,2018-06-12 14:00:00.000,-121.940799,38.108483,,,,,"SIMP02",21.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592859.1321575476,4218381.295236088,"10N"
6240275463,true,2018-06-12 15:00:00.000,-121.938133,38.110316,,,,,"SIMP02",33.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593090.5376397877,4218587.352914722,"10N"
6240275464,true,2018-06-12 16:00:00.000,-121.939933,38.109466,,,,,"SIMP02",30.0,,,,,false,4150.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592933.810045635,4218491.234316008,"10N"
6240960613,true,2018-06-12 17:00:00.000,-121.940599,38.109583,,,,,"SIMP02",44.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592875.2734835524,4218503.549905317,"10N"
6240960614,true,2018-06-12 18:00:00.000,-121.941216,38.109783,,,,,"SIMP02",37.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592820.9278938621,4218525.12448365,"10N"
6240960615,true,2018-06-12 19:00:00.000,-121.940383,38.110833,,,,,"SIMP02",47.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",592892.6269548793,4218642.464461639,"10N"
6240960616,true,2018-06-12 20:00:00.000,-121.938083,38.107533,,,,,"SIMP02",50.0,,,,,false,4160.0,"gps","Circus cyaneus","48531033701","SIMP 02","Northern Harrier (Breeding), Suisun Marsh",593098.4536620678,4218278.604922363,"10N"
