event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,manually-marked-outlier,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10518008840,true,2019-06-03 00:11:53.000,-121.99459838867188,38.19327926635742,11.0,-630.0,791.0,0.0,100,2.0,37.0,2.0,5,18.58,0.8333333333333333,0.0,-1.0,false,2047.0,-0.029,0.094,-0.008,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008841,true,2019-06-03 01:13:04.000,-121.99600982666016,38.18997573852539,57.0,-586.0,827.0,0.0,100,5.0,27.0,2.2,4,90.01,0.0,0.0,-3.0,false,2047.0,-0.16,-0.314,0.08,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008842,true,2019-06-03 01:42:11.000,-121.99124145507812,38.18369674682617,189.0,1375.0,457.0,0.0,100,5.0,29.0,1.1,6,36.58,0.2777777777777778,0.0,-2.0,false,2047.0,-0.606,-0.249,0.2,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008843,true,2019-06-03 02:11:52.000,-121.99459838867188,38.193214416503906,121.0,4.0,1010.0,0.0,100,0.0,25.0,1.3,6,17.65,0.0,0.0,-1.0,false,400.0,-0.783,-0.037,0.209,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008844,true,2019-06-03 02:42:03.000,-121.99459075927734,38.193424224853516,110.0,-159.0,988.0,0.0,100,0.0,22.0,1.5,5,28.58,0.0,0.0,-58.0,false,368.0,-0.564,0.153,0.246,,"GPRS",4173.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008845,true,2019-06-03 03:12:03.000,-121.99459838867188,38.1933708190918,175.0,-128.0,993.0,0.0,100,0.0,24.0,1.2,6,28.57,0.0,0.0,-9.0,false,16.0,-0.478,0.135,0.256,,"GPRS",4170.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008846,true,2019-06-03 03:41:48.000,-121.99458312988281,38.193416595458984,185.0,-432.0,890.0,0.0,100,0.0,23.0,1.3,6,13.59,0.0,0.0,5.0,false,96.0,-0.547,-0.041,0.276,,"GPRS",4168.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008847,true,2019-06-03 04:01:33.000,-121.9946060180664,38.19336700439453,235.0,-110.0,982.0,0.0,100,0.0,23.0,1.2,7,33.6,0.0,0.0,0.0,false,16.0,-0.712,-0.008,0.257,,"GPRS",4165.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008848,true,2019-06-03 12:13:21.000,-121.99456024169922,38.19329833984375,224.0,286.0,944.0,0.0,100,0.0,20.0,1.7,6,49.63,0.0,0.0,-29.0,false,16.0,-0.922,-0.057,0.137,,"GPRS",4151.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008849,true,2019-06-03 12:42:41.000,-121.99465942382812,38.19331741333008,-34.0,282.0,975.0,0.0,95,0.0,21.0,1.9,6,9.67,0.0,0.0,-29.0,false,16.0,-0.938,0.113,0.155,,"GPRS",4121.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008850,true,2019-06-03 13:13:11.000,-121.99461364746094,38.19337844848633,160.0,-131.0,982.0,0.0,95,0.0,21.0,1.5,8,39.66,0.0,0.0,-9.0,false,160.0,-0.256,0.025,0.212,,"GPRS",4118.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008851,true,2019-06-03 13:43:02.000,-121.9945297241211,38.1933708190918,147.0,302.0,1505.0,0.0,95,0.0,22.0,1.6,7,30.78,6.388888888888888,151.0,21.0,false,2047.0,-0.53,0.054,0.307,,"GPRS",4118.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008852,true,2019-06-03 14:12:42.000,-121.99527740478516,38.19342803955078,148.0,-197.0,977.0,0.0,94,0.0,24.0,1.7,6,10.76,0.2777777777777778,257.0,-66.0,false,208.0,-0.24,0.055,0.184,,"GPRS",4115.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008853,true,2019-06-03 14:43:03.000,-121.99459075927734,38.1933479309082,57.0,117.0,1005.0,0.0,95,0.0,29.0,1.0,6,31.76,0.0,0.0,2.0,false,1232.0,-0.339,0.063,0.252,,"GPRS",4118.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008854,true,2019-06-03 15:12:43.000,-121.99517059326172,38.19221496582031,174.0,62.0,1074.0,0.0,95,5.0,27.0,1.3,5,11.79,5.833333333333333,210.0,-8.0,false,2047.0,-0.254,-0.267,0.175,,"GPRS",4118.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008855,true,2019-06-03 15:42:47.000,-121.99462127685547,38.19329833984375,230.0,-345.0,919.0,0.0,97,0.0,35.0,2.0,4,15.8,0.0,0.0,2.0,false,1984.0,-0.536,-0.087,0.265,,"GPRS",4134.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008856,true,2019-06-03 16:13:11.000,-121.99458312988281,38.19337844848633,8.0,-630.0,799.0,0.0,99,8.0,28.0,0.9,9,39.76,0.0,206.0,0.0,false,2047.0,0.011,-0.072,-0.04,,"GPRS",4143.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008857,true,2019-06-03 16:43:11.000,-121.99457550048828,38.1934814453125,109.0,-609.0,796.0,0.0,100,0.0,46.0,1.3,8,39.79,0.0,0.0,-17.0,false,2047.0,-0.312,-0.239,0.232,,"GPRS",4159.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008858,true,2019-06-03 17:12:44.000,-121.99507141113281,38.1929931640625,43.0,-676.0,757.0,0.0,100,1.0,39.0,1.2,8,13.71,0.2777777777777778,100.0,-21.0,false,2047.0,-0.102,-0.357,0.042,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008859,true,2019-06-03 17:42:43.000,-121.99505615234375,38.19298553466797,77.0,-636.0,756.0,0.0,100,0.0,54.0,1.7,5,11.71,0.0,0.0,-41.0,false,2047.0,-0.063,-0.408,0.065,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008860,true,2019-06-03 18:13:57.000,-121.99457550048828,38.19334030151367,-268.0,366.0,855.0,0.0,100,8.0,56.0,1.1,9,85.58,0.0,90.0,-4.0,false,2047.0,-0.747,-0.048,0.086,,"GPRS",4190.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008861,true,2019-06-03 18:42:45.000,-121.99459838867188,38.19337463378906,227.0,-337.0,920.0,0.0,100,0.0,60.0,1.1,8,13.52,0.0,0.0,-3.0,false,2047.0,-0.367,-0.282,0.219,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008862,true,2019-06-03 19:12:42.000,-121.99462127685547,38.193519592285156,192.0,-479.0,867.0,0.0,100,6.0,48.0,1.1,7,10.39,0.0,0.0,-35.0,false,2047.0,-0.178,-0.431,0.092,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008863,true,2019-06-03 19:42:45.000,-121.99457550048828,38.193359375,121.0,-518.0,851.0,0.0,100,4.0,66.0,1.6,5,13.17,0.2777777777777778,0.0,-2.0,false,2047.0,-0.078,-0.462,0.117,,"GPRS",4190.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008864,true,2019-06-03 20:13:03.000,-121.99454498291016,38.193363189697266,101.0,-454.0,879.0,0.0,100,4.0,67.0,1.9,5,31.24,0.2777777777777778,266.0,-1.0,false,2047.0,-0.25,-0.27,0.224,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008865,true,2019-06-03 20:43:27.000,-121.99461364746094,38.193363189697266,31.0,-117.0,941.0,0.0,100,10.0,66.0,2.0,6,55.05,0.0,0.0,-5.0,false,2047.0,-0.402,-0.046,0.194,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008866,true,2019-06-03 21:13:03.000,-121.99468231201172,38.19340515136719,191.0,-7.0,982.0,0.0,100,1.0,67.0,1.3,7,30.79,0.0,0.0,-20.0,false,2047.0,-0.365,-0.039,0.199,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008867,true,2019-06-03 21:42:40.000,-121.99442291259766,38.1932487487793,224.0,-317.0,916.0,0.0,100,5.0,70.0,1.3,6,7.85,0.0,0.0,-20.0,false,2047.0,-0.192,-0.078,0.215,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008868,true,2019-06-03 22:12:42.000,-121.99370574951172,38.19287872314453,139.0,-122.0,975.0,0.0,100,9.0,58.0,1.8,4,9.76,0.0,0.0,-77.0,false,2047.0,-0.387,0.042,0.229,,"GPRS",4168.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008869,true,2019-06-03 22:42:46.000,-121.99327850341797,38.192745208740234,124.0,-554.0,819.0,0.0,100,7.0,63.0,2.0,4,13.54,0.5555555555555556,0.0,-98.0,false,2047.0,-0.059,0.017,0.117,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008870,true,2019-06-04 05:30:11.000,-121.99456024169922,38.1933479309082,-3.0,-63.0,1012.0,0.0,100,0.0,33.0,1.9,7,39.76,0.0,0.0,-4.0,false,48.0,-0.476,-0.27,0.231,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10518008871,true,2019-06-04 06:00:11.000,-121.99456024169922,38.193321228027344,45.0,-96.0,1011.0,0.0,100,0.0,31.0,1.6,8,39.82,0.0,0.0,-5.0,false,48.0,-0.495,-0.275,0.219,,"GPRS",4168.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229871,true,2019-06-04 12:13:19.000,-121.99456787109375,38.19327163696289,222.0,-203.0,963.0,0.0,100,0.0,22.0,1.6,9,74.73,0.0,0.0,-16.0,false,16.0,-0.45,0.13,0.3,,"GPRS",4157.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229872,true,2019-06-04 12:42:41.000,-121.9946060180664,38.19335174560547,329.0,-96.0,950.0,0.0,98,0.0,22.0,1.3,9,36.75,0.0,340.0,-8.0,false,16.0,-0.491,0.079,0.328,,"GPRS",4140.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229873,true,2019-06-04 13:12:13.000,-121.9947280883789,38.19342803955078,237.0,271.0,941.0,0.0,98,0.0,22.0,1.4,8,8.8,0.0,0.0,-14.0,false,112.0,-0.635,0.135,0.306,,"GPRS",4137.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229874,true,2019-06-04 13:42:26.000,-121.99459838867188,38.193359375,-54.0,-118.0,1006.0,0.0,98,0.0,24.0,1.4,8,21.8,0.2777777777777778,0.0,3.0,false,480.0,-0.228,-0.043,0.219,,"GPRS",4137.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229875,true,2019-06-04 14:12:41.000,-121.99461364746094,38.19343185424805,-6.0,256.0,990.0,0.0,97,0.0,27.0,1.5,7,36.83,0.0,0.0,-12.0,false,1776.0,-0.403,-0.056,0.291,,"GPRS",4134.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229876,true,2019-06-04 14:42:14.000,-121.99468231201172,38.19338607788086,118.0,-210.0,984.0,0.0,97,1.0,33.0,1.5,7,9.85,0.0,0.0,-14.0,false,2047.0,-0.154,-0.143,0.172,,"GPRS",4134.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229877,true,2019-06-04 15:12:21.000,-121.99531555175781,38.19205856323242,135.0,-275.0,973.0,0.0,100,0.0,38.0,1.8,5,16.92,0.0,0.0,28.0,false,2047.0,-0.32,-0.369,0.174,,"GPRS",4148.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229878,true,2019-06-04 15:42:51.000,-121.99541473388672,38.19194412231445,99.0,-808.0,592.0,0.0,100,8.0,57.0,1.0,9,46.86,0.0,0.0,-2.0,false,2047.0,-0.013,-0.427,0.061,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229879,true,2019-06-04 16:12:11.000,-121.99565887451172,38.192352294921875,141.0,-812.0,582.0,0.0,100,0.0,55.0,1.0,11,6.7,0.0,0.0,9.0,false,2047.0,-0.065,-0.431,0.075,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229880,true,2019-06-04 16:42:17.000,-121.99542236328125,38.19133758544922,312.0,295.0,1027.0,0.0,100,8.0,47.0,1.7,8,12.55,7.222222222222222,18.0,-48.0,false,2047.0,-0.589,-0.179,0.239,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229881,true,2019-06-04 17:12:33.000,-121.99435424804688,38.193336486816406,254.0,-530.0,817.0,0.0,100,5.0,55.0,1.0,8,28.77,0.0,289.0,-4.0,false,2047.0,-0.068,-0.465,0.037,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229882,true,2019-06-04 17:42:16.000,-121.9955825805664,38.192283630371094,77.0,124.0,896.0,0.0,100,9.0,41.0,1.1,8,11.72,5.277777777777778,237.0,-38.0,false,2047.0,-0.128,-0.226,0.167,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229883,true,2019-06-04 18:13:34.000,-121.9983901977539,38.189876556396484,127.0,98.0,1049.0,0.0,100,7.0,36.0,2.4,5,90.0,5.277777777777778,267.0,1.0,false,2047.0,-0.38,-0.368,0.169,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229884,true,2019-06-04 18:42:33.000,-121.99678802490234,38.19136047363281,109.0,-728.0,686.0,0.0,100,3.0,46.0,1.1,5,28.51,0.0,0.0,0.0,false,2047.0,0.079,-0.292,-0.109,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229885,true,2019-06-04 19:12:23.000,-121.99577331542969,38.19208526611328,26.0,-580.0,748.0,0.0,100,5.0,41.0,1.8,4,18.51,0.8333333333333333,172.0,-15.0,false,2047.0,0.03,0.032,-0.03,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229886,true,2019-06-04 19:42:58.000,-121.99574279785156,38.19218063354492,181.0,-633.0,789.0,0.0,100,10.0,46.0,1.8,5,53.53,0.2777777777777778,0.0,-28.0,false,2047.0,-0.175,0.051,0.187,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229887,true,2019-06-04 20:12:15.000,-121.99481201171875,38.19321823120117,200.0,-80.0,984.0,0.0,100,6.0,67.0,2.0,4,10.51,0.2777777777777778,0.0,12.0,false,2047.0,-0.491,-0.289,0.208,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229888,true,2019-06-04 20:42:41.000,-121.99462127685547,38.19339370727539,287.0,130.0,960.0,0.0,100,4.0,68.0,1.3,7,36.38,0.0,0.0,-8.0,false,2047.0,-0.579,-0.198,0.175,,"GPRS",4190.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229889,true,2019-06-04 21:12:18.000,-121.99492645263672,38.193580627441406,170.0,-466.0,853.0,0.0,100,6.0,76.0,1.1,6,13.15,0.5555555555555556,0.0,27.0,false,2047.0,-0.174,-0.136,0.249,,"GPRS",4190.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229890,true,2019-06-04 21:42:17.000,-121.99375915527344,38.19290542602539,148.0,-326.0,940.0,0.0,100,0.0,61.0,1.5,5,12.09,0.0,0.0,-55.0,false,2047.0,-0.142,0.051,0.2,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229891,true,2019-06-04 22:12:51.000,-121.99461364746094,38.193363189697266,137.0,-43.0,1014.0,0.0,100,5.0,45.0,1.9,5,46.16,0.0,0.0,-7.0,false,2047.0,-0.511,0.091,0.283,,"GPRS",4151.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229892,true,2019-06-04 22:42:51.000,-121.99547576904297,38.191978454589844,78.0,-648.0,773.0,0.0,100,4.0,38.0,0.8,9,46.14,0.0,308.0,-3.0,false,2047.0,0.044,-0.219,-0.044,,"GPRS",4165.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229893,true,2019-06-04 23:12:14.000,-121.99481201171875,38.193729400634766,108.0,-377.0,906.0,0.0,100,1.0,53.0,1.5,7,9.17,0.0,0.0,44.0,false,2047.0,-0.221,0.081,0.224,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229894,true,2019-06-04 23:42:15.000,-121.99718475341797,38.19048309326172,275.0,-251.0,1647.0,0.0,100,6.0,40.0,2.0,6,10.12,5.555555555555555,17.0,89.0,false,2047.0,-0.568,-0.163,0.286,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229895,true,2019-06-05 00:12:17.000,-121.99630737304688,38.19278335571289,309.0,-284.0,936.0,0.0,100,4.0,38.0,1.7,5,12.19,0.0,0.0,95.0,false,2047.0,-0.068,-0.172,0.146,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229896,true,2019-06-05 00:42:33.000,-121.99507141113281,38.19126892089844,72.0,-671.0,742.0,0.0,100,1.0,37.0,1.3,7,28.14,0.0,0.0,24.0,false,2047.0,-0.305,-0.228,0.264,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229897,true,2019-06-05 01:12:16.000,-121.99463653564453,38.19119644165039,115.0,84.0,969.0,0.0,100,6.0,37.0,1.2,6,10.86,0.2777777777777778,0.0,-17.0,false,2047.0,-0.388,-0.34,0.23,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229898,true,2019-06-05 01:42:18.000,-122.01737976074219,38.18089294433594,149.0,168.0,916.0,0.0,100,5.0,33.0,1.2,6,13.05,3.888888888888889,300.0,-14.0,false,2047.0,-0.41,-0.17,0.31,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229899,true,2019-06-05 02:12:41.000,-121.99544525146484,38.19190216064453,81.0,-816.0,589.0,0.0,100,0.0,33.0,1.6,6,36.08,0.0,0.0,-1.0,false,864.0,-0.123,-0.342,0.083,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229900,true,2019-06-05 02:42:17.000,-121.99594116210938,38.18318557739258,-67.0,53.0,528.0,0.0,100,1.0,29.0,1.4,6,12.06,6.111111111111111,171.0,27.0,false,2047.0,-0.301,-0.336,0.188,,"GPRS",4173.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229901,true,2019-06-05 03:12:22.000,-121.99227905273438,38.18086242675781,231.0,-538.0,826.0,0.0,100,0.0,30.0,1.5,6,17.07,0.0,0.0,-7.0,false,32.0,-0.073,0.056,0.134,,"GPRS",4173.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229902,true,2019-06-05 03:42:57.000,-121.99459075927734,38.1933708190918,139.0,-145.0,979.0,0.0,100,0.0,25.0,1.4,5,52.06,0.0,349.0,-6.0,false,16.0,-0.181,-0.115,0.213,,"GPRS",4170.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10543229903,true,2019-06-05 04:02:21.000,-121.99462127685547,38.19327163696289,148.0,-157.0,981.0,0.0,100,0.0,27.0,2.0,9,38.09,0.0,0.0,-16.0,false,16.0,-0.295,0.099,0.253,,"GPRS",4165.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163480,true,2019-06-05 12:12:41.000,-121.99459838867188,38.19340515136719,136.0,38.0,1001.0,0.0,100,0.0,24.0,1.2,10,55.12,0.0,0.0,-9.0,false,16.0,-0.606,-0.27,0.238,,"GPRS",4154.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163481,true,2019-06-05 12:41:57.000,-121.99457550048828,38.19345474243164,74.0,92.0,1006.0,0.0,97,0.0,23.0,1.6,8,11.17,0.0,0.0,-5.0,false,32.0,-0.677,-0.225,0.249,,"GPRS",4134.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163482,true,2019-06-05 13:11:56.000,-121.99449920654297,38.19344711303711,330.0,322.0,897.0,0.0,97,0.0,23.0,1.9,7,10.2,0.0,39.0,12.0,false,32.0,-0.479,-0.288,0.209,,"GPRS",4134.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163483,true,2019-06-05 13:42:11.000,-121.99462127685547,38.19334411621094,263.0,97.0,971.0,0.0,97,0.0,26.0,1.5,7,25.22,0.0,0.0,-3.0,false,288.0,-0.577,0.121,0.325,,"GPRS",4134.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163484,true,2019-06-05 14:12:11.000,-121.99576568603516,38.192020416259766,19.0,-766.0,674.0,0.0,97,0.0,28.0,1.9,6,25.21,0.2777777777777778,0.0,8.0,false,2047.0,-0.3,-0.113,0.284,,"GPRS",4132.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163485,true,2019-06-05 14:42:07.000,-121.99490356445312,38.19342803955078,27.0,-260.0,980.0,0.0,98,0.0,29.0,1.6,7,21.26,0.0,0.0,-27.0,false,1680.0,-0.15,-0.005,0.186,,"GPRS",4140.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163486,true,2019-06-05 15:12:33.000,-121.99539184570312,38.19194412231445,75.0,-786.0,621.0,0.0,99,5.0,32.0,1.6,9,47.29,0.0,0.0,4.0,false,2047.0,-0.131,-0.33,0.085,,"GPRS",4145.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163487,true,2019-06-05 15:42:06.000,-121.99226379394531,38.180809020996094,228.0,-235.0,939.0,0.0,100,1.0,32.0,2.0,7,20.3,0.0,0.0,-27.0,false,2047.0,-0.222,0.063,0.247,,"GPRS",4170.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163488,true,2019-06-05 16:12:18.000,-121.99464416503906,38.193302154541016,103.0,-385.0,934.0,0.0,100,0.0,43.0,1.4,5,32.15,0.8333333333333333,212.0,-21.0,false,2047.0,-0.001,-0.177,0.1,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163489,true,2019-06-05 16:42:11.000,-121.99454498291016,38.193363189697266,317.0,354.0,801.0,0.0,100,7.0,56.0,1.2,5,25.01,0.0,0.0,5.0,false,2047.0,-0.781,-0.232,0.061,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163490,true,2019-06-05 17:11:56.000,-121.99514770507812,38.19188690185547,132.0,-757.0,652.0,0.0,100,10.0,54.0,1.5,4,11.1,0.0,0.0,-34.0,false,2047.0,-0.11,-0.389,0.15,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163491,true,2019-06-05 17:42:27.000,-121.99458312988281,38.193321228027344,200.0,-500.0,848.0,0.0,100,5.0,63.0,1.9,7,41.13,0.0,0.0,-14.0,false,2047.0,-0.08,-0.471,0.117,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10584163492,true,2019-06-05 18:12:11.000,-121.9946060180664,38.19342041015625,162.0,-356.0,922.0,0.0,100,0.0,58.0,1.3,8,24.8,0.0,0.0,-2.0,false,2047.0,-0.199,-0.42,0.161,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
