event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
8029865370,TRUE,00:00.0,-121.949899,38.117716,,,,,DRIB61,25,,,,,FALSE,,4130,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592049.7319,4219396.713,10N
8029865371,TRUE,00:00.0,-121.949433,38.117999,,,,,DRIB61,20,,,,,FALSE,,4130,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592090.2262,4219428.576,10N
8029865372,TRUE,00:00.0,-121.948899,38.117332,,,,,DRIB61,22,,,,,FALSE,,4130,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592137.8748,4219355.097,10N
8003109714,TRUE,03:00.0,-121.950833,38.116682,,,,,DRIB61,15,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",591969.1541,4219281.055,10N
8003109715,TRUE,00:00.0,-121.949833,38.11425,,,,,DRIB61,20,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592059.869,4219012.195,10N
8003109716,TRUE,01:00.0,-121.949466,38.113866,,,,,DRIB61,18,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592092.5241,4218969.951,10N
8003109717,TRUE,00:00.0,-121.948999,38.11085,,,,,DRIB61,23,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592137.2529,4218635.763,10N
8029865365,TRUE,01:00.0,-121.946183,38.113333,,,,,DRIB61,25,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592380.9996,4218914.073,10N
8029865366,TRUE,00:00.0,-121.949466,38.114983,,,,,DRIB61,30,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592091.1213,4219093.892,10N
8029865367,TRUE,00:00.0,-121.95,38.114083,,,,,DRIB61,25,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592045.4387,4218993.499,10N
