event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
6010080863,TRUE,00:00.0,-121.938199,38.10965,,,,,SIMP02,16,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6010080864,TRUE,00:00.0,-121.938433,38.109566,,,,,SIMP02,14,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6010080865,TRUE,00:00.0,-121.938266,38.109333,,,,,SIMP02,17,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234898,TRUE,00:00.0,-121.938349,38.109716,,,,,SIMP02,24,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234899,TRUE,00:00.0,-121.938233,38.1097,,,,,SIMP02,21,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234900,TRUE,00:00.0,-121.938366,38.109483,,,,,SIMP02,40,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234901,TRUE,00:00.0,-121.938383,38.109483,,,,,SIMP02,45,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234902,TRUE,02:00.0,-121.938216,38.109816,,,,,SIMP02,40,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234903,TRUE,00:00.0,-121.938449,38.109833,,,,,SIMP02,40,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234904,TRUE,00:00.0,-121.938433,38.1098,,,,,SIMP02,51,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6012234905,TRUE,00:00.0,-121.938433,38.1098,,,,,SIMP02,50,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6013323899,TRUE,07:00.0,-121.938416,38.109816,,,,,SIMP02,43,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6013323900,TRUE,00:00.0,-121.938416,38.109816,,,,,SIMP02,44,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6013323901,TRUE,00:00.0,-121.938399,38.109833,,,,,SIMP02,30,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6013323902,TRUE,00:00.0,-121.938399,38.10985,,,,,SIMP02,20,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019549,TRUE,00:00.0,-121.938433,38.109866,,,,,SIMP02,17,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019550,TRUE,00:00.0,-121.937699,38.110133,,,,,SIMP02,18,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019551,TRUE,00:00.0,-121.937316,38.1092,,,,,SIMP02,20,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019552,TRUE,00:00.0,-121.938583,38.1098,,,,,SIMP02,16,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019545,TRUE,02:00.0,-121.939599,38.1088,,,,,SIMP02,17,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019546,TRUE,00:00.0,-121.938099,38.11015,,,,,SIMP02,16,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019547,TRUE,00:00.0,-121.938149,38.109716,,,,,SIMP02,21,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6021019548,TRUE,00:00.0,-121.938299,38.109483,,,,,SIMP02,27,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024305,TRUE,02:00.0,-121.938283,38.109566,,,,,SIMP02,24,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024306,TRUE,00:00.0,-121.937833,38.108516,,,,,SIMP02,25,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024307,TRUE,00:00.0,-121.938316,38.109816,,,,,SIMP02,31,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024308,TRUE,00:00.0,-121.938416,38.1098,,,,,SIMP02,45,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024301,TRUE,02:00.0,-121.938333,38.109816,,,,,SIMP02,47,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024302,TRUE,00:00.0,-121.938349,38.109833,,,,,SIMP02,46,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024303,TRUE,00:00.0,-121.938349,38.109866,,,,,SIMP02,26,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6024024304,TRUE,00:00.0,-121.938383,38.109816,,,,,SIMP02,34,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6031066722,TRUE,02:00.0,-121.938499,38.10985,,,,,SIMP02,14,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6031066723,TRUE,00:00.0,-121.939399,38.110733,,,,,SIMP02,17,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6031066724,TRUE,00:00.0,-121.938399,38.109933,,,,,SIMP02,23,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6031066725,TRUE,00:00.0,-121.938366,38.109716,,,,,SIMP02,24,,,,,FALSE,4060,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193078,TRUE,00:00.0,-121.938316,38.109583,,,,,SIMP02,25,,,,,FALSE,4130,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193079,TRUE,00:00.0,-121.938099,38.109616,,,,,SIMP02,47,,,,,FALSE,4130,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193080,TRUE,00:00.0,-121.938199,38.1098,,,,,SIMP02,44,,,,,FALSE,4130,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193081,TRUE,00:00.0,-121.938433,38.109816,,,,,SIMP02,48,,,,,FALSE,4130,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193082,TRUE,02:00.0,-121.938416,38.109816,,,,,SIMP02,41,,,,,FALSE,4100,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193083,TRUE,00:00.0,-121.938383,38.1098,,,,,SIMP02,43,,,,,FALSE,4100,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193084,TRUE,00:00.0,-121.935549,38.106633,,,,,SIMP02,20,,,,,FALSE,4100,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6034193085,TRUE,00:00.0,-121.938466,38.110833,,,,,SIMP02,27,,,,,FALSE,4100,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6035808603,TRUE,00:00.0,-121.937833,38.109633,,,,,SIMP02,21,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6035808604,TRUE,00:00.0,-121.938449,38.1099,,,,,SIMP02,18,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6035808605,TRUE,00:00.0,-121.938249,38.109766,,,,,SIMP02,14,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6035808606,TRUE,00:00.0,-121.938316,38.109733,,,,,SIMP02,16,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6041113764,TRUE,00:00.0,-121.938483,38.109933,,,,,SIMP02,16,,,,,FALSE,4050,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6041113765,TRUE,00:00.0,-121.938099,38.109533,,,,,SIMP02,14,,,,,FALSE,4050,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6041113766,TRUE,00:00.0,-121.938349,38.11015,,,,,SIMP02,18,,,,,FALSE,4050,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
