x,y,time
679657.5273,5134689.54,993
679658.0268,5134692.524,994
679656.3281,5134690.353,995
679663.1981,5134696.494,996
679659.3636,5134687.048,997
679658.2769,5134684.047,998
679656.9902,5134687.827,999
679659.1135,5134695.525,1000
679719.1217,5134693.054,1001
679714.5375,5134689.1,1002
679716.3488,5134687.457,1003
679717.4104,5134691.306,1004
679004.8553,5137681.407,1005
679169.8959,5134726.93,1006
679529.1099,5136573.521,1007
678814.3212,5137350.007,1008
678415.4291,5137272.971,1009
678972.8315,5133874.405,1010
678964.8521,5133785.934,1011
678980.23,5133902.621,1012
678928.3165,5136209.247,1013
678698.8034,5135922.949,1014
678700.5146,5135924.696,1015
678578.7046,5135771.374,1016
679249.2434,5135524.67,1017
679261.9813,5133913.874,1018
677916.7551,5134117.089,1019
678081.6615,5136977.276,1020
680320.0741,5137277.351,1021
677994.7406,5136173.397,1022
678459.185,5135299.115,1023
679025.2471,5134250.526,1024
679019.6249,5134241.877,1025
679028.8304,5134228.572,1026
679050.478,5134211.816,1027
679022.8861,5134250.881,1028
679024.1102,5134249.22,1029
679025.0727,5134256.46,1030
679029.3445,5134251.071,1031
679025.1848,5134252.645,1032
679025.7844,5134252.239,1033
679024.5727,5134253.476,1034
679025.3093,5134248.407,1035
679026.1082,5134241.219,1036
679020.6995,5134245.302,1037
679022.7117,5134256.815,1038
679022.0374,5134259.765,1039
679025.61,5134258.173,1040
679025.1225,5134254.765,1041
679025.11,5134255.189,1042
679027.5457,5134252.291,1043
679023.9358,5134255.154,1044
679021.5374,5134256.78,1045
679210.6944,5134778.188,1046
679689.9901,5134306.156,1047
678920.1753,5133886.433,1048
678810.8655,5134006.67,1049
677939.0332,5133575.599,1050
678193.1328,5133889.73,1051
678122.1786,5133804.085,1052
679275.9198,5137252.018,1053
677841.3783,5133901.086,1054
677280.2005,5132142.09,1055
677861.0418,5135622.257,1056
678599.9355,5137410.314,1057
678956.8286,5133879.026,1058
677936.413,5133001.143,1059
680292.3546,5134543.276,1060
678753.1227,5135633.532,1061
679416.84,5137094.12,1062
678889.7924,5137080.303,1063
678708.4928,5135272.489,1064
677975.8957,5135531.862,1065
678402.7886,5135639.802,1066
679180.2992,5134692.875,1067
679636.432,5134568.016,1068
679631.3598,5134600.531,1069
679612.1224,5134635.173,1070
679612.0474,5134637.716,1071
679613.8337,5134636.921,1072
679607.3007,5134639.273,1073
679615.0579,5134635.26,1074
679614.4083,5134637.362,1075
679612.0724,5134636.869,1076
679612.0349,5134638.14,1077
679613.7962,5134638.192,1078
679610.9107,5134636.41,1079
679616.7442,5134637.855,1080
679610.9857,5134633.867,1081
679605.5769,5134637.95,1082
679601.7919,5134646.747,1083
679602.254,5134651.003,1084
679618.7554,5134629.43,1085
679622.4405,5134624.024,1086
679619.255,5134632.414,1087
679612.2474,5134630.935,1088
679127.3744,5134314.615,1089
679128.7855,5134306.597,1090
678374.9011,5133261.277,1091
679055.4643,5134082.153,1092
679023.416,5134312.832,1093
679002.0204,5133801.025,1094
678963.3542,5134177.015,1095
678924.8376,5134147.886,1096
679413.0233,5134691.665,1097
679736.6813,5134775.021,1098
679518.2865,5134230.25,1099
679188.8314,5135521.195,1100
679472.4196,5134789.712,1101
679804.0005,5135161.774,1102
677976.0593,5136450.709,1103
678559.8423,5136013.896,1104
679450.7974,5134765.743,1105
676853.6794,5136182.14,1106
677304.2485,5136343.294,1107
677889.1204,5134479.83,1108
677660.5388,5133875.448,1109
679160.1375,5134259.582,1110
679168.9906,5134198.332,1111
679168.2663,5134202.977,1112
679169.5528,5134199.197,1113
679168.9532,5134199.603,1114
679161.0337,5134209.127,1115
679168.3286,5134200.857,1116
679170.1898,5134197.518,1117
679172.6256,5134194.621,1118
679170.6398,5134202.198,1119
679173.1629,5134196.333,1120
679169.0155,5134197.484,1121
679164.1813,5134202.008,1122
679162.5707,5134216.808,1123
679168.366,5134199.586,1124
679168.841,5134203.418,1125
679168.7039,5134208.08,1126
679170.8517,5134194.993,1127
679171.2892,5134200.096,1128
679167.8288,5134197.873,1129
679150.1837,5134298.317,1130
679141.4641,5134295.092,1131
679150.7085,5134300.454,1132
679140.3535,5134312.876,1133
679138.5547,5134314.096,1134
676843.4292,5133844.04,1135
678970.9121,5133919.74,1136
678991.8737,5133906.356,1137
678974.6965,5133910.942,1138
678977.0576,5133910.587,1139
679534.0738,5135010.425,1140
679277.8034,5134634.233,1141
679809.5288,5133959.28,1142
679806.6305,5133957.922,1143
679812.327,5133964.029,1144
679810.8907,5133952.957,1145
679472.0543,5134363.364,1146
679557.2957,5134860.513,1147
678158.4297,5133951.074,1148
679276.7399,5134929.88,1149
677943.7403,5136390.799,1150
678395.1172,5137204.501,1151
676228.9804,5136170.812,1152
676731.1025,5136539.58,1153
679191.1402,5134004.693,1154
679195.35,5134001.423,1155
679185.8433,5134004.961,1156
679192.3768,5134002.608,1157
679194.688,5134003.949,1158
679195.3001,5134003.118,1159
679193.5885,5134001.371,1160
679192.9889,5134001.778,1161
679192.9515,5134003.049,1162
679193.5262,5134003.49,1163
679191.1776,5134003.421,1164
679195.4248,5133998.88,1165
679176.9986,5134005.974,1166
679191.7772,5134003.015,1167
679192.9515,5134003.049,1168
679192.9141,5134004.321,1169
679192.9764,5134002.201,1170
679193.5511,5134002.643,1171
679196.5118,5134001.881,1172
679194.051,5134005.627,1173
678950.073,5133908.946,1174
678923.3352,5133878.89,1175
678938.9294,5133908.195,1176
678933.3586,5133917.788,1177
678927.1384,5133929.483,1178
679650.0317,5135182.683,1179
677873.7339,5132893.261,1180
676304.082,5136518.714,1181
679692.9252,5134326.181,1182
679692.3506,5134325.74,1183
679697.6222,5134326.32,1184
679892.826,5134879.747,1185
679894.5872,5134879.799,1186
679899.2337,5134881.633,1187
680322.2024,5134785.541,1188
678940.8278,5136183.314,1189
680365.8851,5134600.177,1190
678612.5891,5134535.786,1191
678766.323,5133862.403,1192
679080.1985,5135758.954,1193
678941.0142,5133657.122,1194
678219.6044,5135676.011,1195
679613.614,5135501.045,1196
678176.246,5136976.65,1197
676823.4875,5135805.839,1198
676517.6927,5133221.194,1199
676122.5087,5132721.079,1200
679552.5401,5134184.596,1201
679553.1523,5134183.765,1202
679260.5406,5134082.669,1203
679259.9036,5134084.347,1204
679258.7792,5134082.617,1205
679260.4907,5134084.364,1206
679257.5176,5134085.549,1207
679255.0443,5134089.719,1208
679259.916,5134083.923,1209
679259.3164,5134084.33,1210
679252.3455,5134081.579,1211
679253.4948,5134082.462,1212
679261.0404,5134085.653,1213
679258.217,5134081.752,1214
679259.9659,5134082.228,1215
679257.6922,5134079.616,1216
679258.7043,5134085.16,1217
679258.2045,5134082.176,1218
679258.8041,5134081.769,1219
679258.1795,5134083.024,1220
679258.2544,5134080.481,1221
679249.4579,5134299.541,1222
679141.5277,5134312.91,1223
679154.4183,5134294.2,1224
679148.8474,5134303.793,1225
679146.5239,5134302.876,1226
678114.7879,5137430.881,1227
678740.4303,5134083.931,1228
677779.5649,5135957.974,1229
677906.284,5134958.416,1230
676971.7703,5133330.235,1231
678064.6973,5135709.658,1232
677931.4623,5136167.729,1233
677993.5994,5136152.153,1234
678525.924,5135928.483,1235
678526.6726,5135922.99,1236
678920.2474,5136183.981,1237
678428.842,5134409.5,1238
678427.1179,5134408.177,1239
677785.854,5134836.969,1240
677283.9731,5134214.45,1241
676834.2824,5135757.793,1242
679722.8454,5134268.098,1243
679724.3823,5134255.841,1244
677903.5592,5134951.125,1245
676299.6055,5135496.674,1246
676382.7835,5135545.745,1247
677631.8429,5133992.966,1248
677628.3571,5133991.591,1249
677623.0664,5133971.499,1250
677631.4351,5134006.953,1251
677628.8824,5133993.728,1252
677628.8948,5133993.304,1253
677634.8405,5133990.932,1254
677626.5586,5133992.811,1255
677629.482,5133993.321,1256
677622.4298,5133973.178,1257
677628.9813,5133990.337,1258
677628.9689,5133990.761,1259
677630.1927,5133989.1,1260
677630.1185,5133991.643,1261
677627.5412,5133979.265,1262
677628.32,5133992.863,1263
677626.5091,5133994.507,1264
677625.2176,5134018.649,1265
677625.749,5134000.424,1266
677627.7452,5133992.422,1267
677627.1581,5133992.405,1268
677841.6686,5133911.276,1269
678670.1588,5133734.864,1270
678921.8583,5134089.257,1271
678914.8624,5134087.355,1272
677259.9552,5135665.391,1273
677989.5818,5135365.123,1274
678294.5606,5134680.882,1275
676329.6532,5135493.726,1276
676319.7621,5135470.108,1277
676299.7528,5135491.587,1278
676301.2827,5135479.33,1279
676298.5911,5135491.13,1280
677017.9344,5132691.874,1281
678952.479,5134107.125,1282
678951.3172,5134106.667,1283
679621.825,5133927.442,1284
679618.7393,5133932.441,1285
679618.5268,5133939.647,1286
679621.2379,5133927.424,1287
679618.4144,5133943.461,1288
679620.0635,5133927.39,1289
679615.1913,5133933.185,1290
679611.2186,5133928.402,1291
679010.3714,5134136.824,1292
679010.359,5134137.248,1293
683676.3883,5117681.692,1294
662106.7509,4908718.384,1295
670038.0108,4887887.777,1296
681305.1642,4868269.597,1297
691281.0907,4844304.684,1298
697058.8593,4823729.204,1299
695395.1327,4804385.256,1300
694107.1224,4796636.639,1301
688117.7468,4786111.889,1302
688216.4805,4785525.717,1303
689194.9248,4788505.073,1304
691036.7501,4789734.488,1305
691039.24,4789734.134,1306
691034.9035,4789734.012,1307
691032.3778,4789735.637,1308
691038.3105,4789745.131,1309
691034.7962,4789737.825,1310
691031.8298,4789733.077,1311
691030.4954,4789736.432,1312
691033.6764,4789733.553,1313
691037.4412,4789731.963,1314
691034.284,4789733.994,1315
691032.4613,4789732.671,1316
691035.5111,4789734.453,1317
691033.6764,4789733.553,1318
691036.2021,4789731.928,1319
691034.9512,4789732.317,1320
691037.4292,4789732.387,1321
691035.9398,4789741.249,1322
691037.9891,4789734.523,1323
691034.2482,4789735.265,1324
691031.3176,4789729.247,1325
690120.6657,4787754.186,1326
689942.6874,4787398.994,1327
689938.6811,4787387.011,1328
689938.6574,4787387.858,1329
689681.1494,4786570.429,1330
687174.0012,4780981.202,1331
681183.9152,4779510.385,1332
680259.2981,4781017.558,1333
678263.0364,4782419.091,1334
677553.1665,4775391.618,1335
679591.1049,4764832.63,1336
678336.2401,4754424.719,1337
677055.7875,4744280.456,1338
680310.7614,4732115.109,1339
682517.3456,4719824.059,1340
672428.4677,4702412.576,1341
659942.1378,4697259.464,1342
649813.5653,4691301.592,1343
642361.9838,4682839.581,1344
639466.9355,4671994.641,1345
640262.3621,4667177.256,1346
640512.4282,4666401.706,1347
640796.6445,4665561.165,1348
640381.2689,4666114.343,1349
640384.3963,4666115.676,1350
640310.6576,4666080.734,1351
640310.3387,4666065.05,1352
640723.4926,4665686.404,1353
641834.2215,4665318.374,1354
641764.7034,4665418.675,1355
641763.4082,4665420.344,1356
641763.3827,4665421.615,1357
641763.3401,4665423.733,1358
641757.6732,4665423.195,1359
641764.6099,4665423.335,1360
641762.6329,4665427.532,1361
641762.0449,4665425.402,1362
641764.0133,4665421.628,1363
641763.9452,4665425.016,1364
641765.1894,4665425.889,1365
641762.701,4665424.144,1366
641759.565,4665423.233,1367
641762.0279,4665426.249,1368
641763.9792,4665423.322,1369
641762.684,4665424.991,1370
641761.4568,4665423.271,1371
641762.684,4665424.991,1372
641763.3231,4665424.58,1373
641760.1275,4665426.635,1374
641760.8177,4665423.682,1375
640791.8237,4665676.326,1376
640789.3774,4665672.463,1377
640790.9037,4665627.577,1378
641937.2319,4664493.726,1379
645152.1388,4660829.685,1380
645560.9131,4658789.697,1381
647421.3444,4655905.622,1382
649711.0596,4645503.52,1383
654921.0369,4636099.3,1384
660092.5127,4629224.844,1385
660174.2873,4629085.14,1386
660175.5455,4629085.592,1387
664700.415,4626870.893,1388
673551.375,4617518.143,1389
683268.1559,4606648.57,1390
692211.8531,4597441.639,1391
705282.2204,4592251.806,1392
712333.5808,4572165.534,1393
714433.4955,4560357.344,1394
713358.4052,4546511.163,1395
710424.5798,4544584.187,1396
709019.1906,4541181.454,1397
708986.8514,4541211.899,1398
709066.3754,4541802.491,1399
709043.9066,4541508.959,1400
708948.7746,4541443.942,1401
708949.5851,4541438.031,1402
708949.561,4541438.878,1403
708950.2148,4541438.473,1404
708948.2775,4541438.841,1405
708948.2534,4541439.689,1406
708947.006,4541438.381,1407
708947.5755,4541440.941,1408
708946.2678,4541441.751,1409
708948.3016,4541437.994,1410
708952.2124,4541435.986,1411
708949.5489,4541439.302,1412
708949.5369,4541439.725,1413
708948.2775,4541438.841,1414
708948.2534,4541439.689,1415
708948.9072,4541439.283,1416
708949.5972,4541437.607,1417
708949.5248,4541440.149,1418
708948.8951,4541439.707,1419
708947.6116,4541439.67,1420
708870.8423,4540751.67,1421
708780.6212,4540649.072,1422
708556.6473,4540257.415,1423
707905.2016,4539125.46,1424
707905.2136,4539125.037,1425
707905.1297,4539128.001,1426
706291.0342,4535083.021,1427
706289.6893,4535062.215,1428
706290.1296,4535069.433,1429
704869.2841,4533647.139,1430
704871.6887,4533653.14,1431
704856.7068,4533637.041,1432
705060.9876,4533758.44,1433
705193.274,4532633.849,1434
705197.1054,4532634.803,1435
705188.0512,4532636.67,1436
705190.2267,4532627.83,1437
705093.0143,4532562.816,1438
705092.9671,4532564.51,1439
704980.8271,4532573.678,1440
704976.9838,4532573.147,1441
704908.229,4532779.341,1442
704911.3708,4532781.972,1443
704910.6457,4532784.918,1444
705287.508,4532575.018,1445
705282.2852,4532577.84,1446
705282.8805,4532579.552,1447
705281.6545,4532577.398,1448
705284.1892,4532578.74,1449
705286.8655,4532575,1450
705285.4624,4532579.2,1451
705280.8939,4532581.615,1452
705286.0577,4532580.912,1453
705282.2144,4532580.381,1454
705284.7963,4532580.029,1455
705283.6529,4532574.911,1456
705282.238,4532579.534,1457
705285.486,4532578.353,1458
705281.6191,4532578.669,1459
705286.712,4532580.506,1460
705284.1892,4532578.74,1461
705284.2128,4532577.893,1462
705282.6868,4532563.44,1463
705285.7222,4532569.882,1464
705284.2128,4532577.893,1465
705282.8923,4532579.128,1466
705292.6482,4532575.162,1467
705285.5451,4532576.235,1468
705281.0474,4532576.11,1469
705241.0963,4532648.321,1470
704563.3734,4533041.433,1471
704555.0683,4533039.507,1472
704563.338,4533042.704,1473
703465.4468,4533171.638,1474
703470.3055,4533181.944,1475
705000.2706,4531413.309,1476
704977.6554,4531440.23,1477
704650.6113,4533141.343,1478
705025.9838,4533584.112,1479
705016.7732,4533522.397,1480
705013.561,4533522.308,1481
704819.9187,4536066.35,1482
704299.5374,4533373.604,1483
704822.2591,4532102.189,1484
704815.2146,4532101.145,1485
704814.1361,4532116.797,1486
704735.3834,4531896.327,1487
704825.7572,4531930.205,1488
704809.77,4531950.105,1489
704811.6859,4531950.582,1490
704920.0851,4531891.293,1491
704848.8943,4531861.338,1492
704830.5144,4531666.707,1493
704826.7295,4531664.058,1494
704830.4673,4531668.401,1495
704830.2252,4531653.983,1496
704831.3337,4531660.372,1497
704831.2277,4531664.184,1498
704831.2748,4531662.489,1499
704827.9322,4531667.059,1500
704832.5129,4531664.219,1501
704828.5984,4531666.23,1502
704829.8836,4531666.265,1503
704829.8836,4531666.265,1504
704830.5851,4531664.166,1505
704831.9527,4531661.237,1506
704830.5733,4531664.589,1507
704829.9072,4531665.418,1508
704828.8458,4531657.336,1509
704833.7627,4531665.526,1510
704830.6676,4531661.201,1511
704832.4775,4531665.49,1512
704830.5262,4531666.283,1513
704831.2159,4531664.607,1514
704834.9772,4531668.102,1515
704831.2512,4531663.336,1516
704901.701,4531673.773,1517
704707.0941,4531641.659,1518
704710.9026,4531643.46,1519
704703.2856,4531639.858,1520
704743.9205,4531751.186,1521
704833.6532,4531530.74,1522
704698.6108,4531646.085,1523
704914.2832,4531383.367,1524
704919.5067,4531380.545,1525
704753.6635,4532487.674,1526
704755.4968,4532491.116,1527
704751.6063,4532492.279,1528
704755.5086,4532490.692,1529
704698.6108,4531646.085,1530
703117.4589,4530986.044,1531
703120.6138,4530988.25,1532
703124.2361,4530996.827,1533
703118.569,4530992.432,1534
704858.5984,4531119.458,1535
704864.2997,4531122.584,1536
705124.4034,4531274.354,1537
704934.9706,4531009.688,1538
705003.7302,4531219.709,1539
705001.7434,4531221.773,1540
705130.2588,4531179.576,1541
696283.642,4501133.447,1542
640282.6163,4381331.967,1543
640279.9871,4381332.343,1544
624407.001,4359818.06,1545
621829.792,4288101.009,1546
609977.596,4248193.922,1547
609991.863,4248174.218,1548
609984.2547,4248194.436,1549
609977.5556,4248196.885,1550
609976.1649,4248201.1,1551
609975.51,4248200.244,1552
609975.4523,4248204.477,1553
609976.8487,4248199.839,1554
609979.5318,4248198.605,1555
609982.9276,4248193.994,1556
609984.8172,4248202.064,1557
609976.2342,4248196.02,1558
609984.2316,4248196.129,1559
609978.7441,4248207.485,1560
609983.2591,4248218.555,1561
609979.5203,4248199.452,1562
609984.1046,4248205.442,1563
609983.5883,4248194.427,1564
609981.6178,4248192.283,1565
609984.1912,4248199.092,1566
609901.3524,4248163.669,1567
609611.4066,4247083.919,1568
609277.7401,4246862.622,1569
609275.005,4246867.665,1570
607769.1404,4240811.397,1571
606962.0599,4237871.398,1572
605155.4729,4227729.425,1573
601227.6261,4219999.97,1574
596327.6029,4217456.338,1575
594054.673,4220537.435,1576
590769.1639,4222850.841,1577
589115.9726,4224779.847,1578
592058.4282,4228078.683,1579
600493.0009,4236415.066,1580
607677.2723,4243247.935,1581
615646.0277,4255445.508,1582
621430.7061,4265015.982,1583
623184.024,4278025.639,1584
624906.8053,4291066.188,1585
625208.8787,4292852.345,1586
