event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10457625678,true,2019-05-30 02:42:11.000,-121.96114349365234,38.13945007324219,12.0,-337.0,970.0,0.0,99,0.0,25.0,1.4,8,20.19,0.0,0.0,0.0,false,2047.0,0.601,-0.383,-0.147,"GPRS",4143.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625679,true,2019-05-30 02:56:58.000,-121.96112823486328,38.13936996459961,70.0,-229.0,997.0,0.0,98,0.0,25.0,1.3,8,7.14,0.0,0.0,-9.0,false,32.0,0.36,-0.301,-0.092,"GPRS",4140.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625680,true,2019-05-30 03:11:57.000,-121.96105194091797,38.13938522338867,155.0,-115.0,1009.0,0.0,98,0.0,25.0,1.3,7,6.05,0.0,0.0,17.0,false,48.0,0.56,-0.41,-0.152,"GPRS",4140.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625681,true,2019-05-30 03:26:58.000,-121.96114349365234,38.13941955566406,141.0,-154.0,1000.0,0.0,98,0.0,24.0,1.3,7,7.14,0.0,118.0,-9.0,false,0.0,0.57,-0.405,-0.148,"GPRS",4140.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625682,true,2019-05-30 03:42:04.000,-121.96101379394531,38.139366149902344,144.0,-206.0,986.0,0.0,98,0.0,24.0,1.4,7,13.16,0.0,0.0,18.0,false,0.0,0.578,-0.409,-0.166,"GPRS",4138.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625683,true,2019-05-30 03:57:01.000,-121.9612808227539,38.13947677612305,200.0,-183.0,988.0,0.0,98,0.0,22.0,1.6,7,10.11,0.8333333333333333,301.0,-18.0,false,0.0,0.561,-0.409,-0.188,"GPRS",4138.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625684,true,2019-05-30 04:12:26.000,-121.96112823486328,38.1394157409668,186.0,-203.0,988.0,0.0,98,0.0,27.0,1.2,8,35.18,0.0,0.0,0.0,false,0.0,0.572,-0.432,-0.174,"GPRS",4135.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625685,true,2019-05-30 04:26:57.000,-121.96117401123047,38.139442443847656,216.0,-144.0,992.0,0.0,97,0.0,26.0,1.2,8,6.13,0.0,0.0,-2.0,false,0.0,0.54,-0.439,-0.172,"GPRS",4132.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625686,true,2019-05-30 04:41:58.000,-121.96112060546875,38.13942337036133,155.0,61.0,1017.0,0.0,97,0.0,23.0,1.3,7,7.06,0.0,0.0,-14.0,false,0.0,0.379,-0.385,-0.147,"GPRS",4132.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625687,true,2019-05-30 04:57:00.000,-121.96112823486328,38.13941955566406,38.0,-21.0,1023.0,0.0,97,0.0,26.0,1.2,8,9.18,0.0,0.0,-7.0,false,0.0,0.527,-0.362,-0.11,"GPRS",4129.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625688,true,2019-05-30 05:11:58.000,-121.96114349365234,38.13942337036133,58.0,66.0,1022.0,0.0,97,0.0,24.0,1.3,8,7.19,0.0,0.0,-19.0,false,0.0,0.479,-0.354,-0.128,"GPRS",4129.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625689,true,2019-05-30 05:27:04.000,-121.96121215820312,38.13943862915039,105.0,-100.0,1017.0,0.0,97,0.0,24.0,1.4,7,13.24,0.0,0.0,-25.0,false,0.0,0.58,-0.381,-0.164,"GPRS",4129.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625690,true,2019-05-30 05:41:58.000,-121.96113586425781,38.1393928527832,-63.0,142.0,1024.0,0.0,96,0.0,23.0,1.5,6,7.21,0.0,0.0,-3.0,false,0.0,0.219,-0.252,-0.091,"GPRS",4126.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625691,true,2019-05-30 05:56:59.000,-121.96111297607422,38.139347076416016,-10.0,-85.0,1030.0,0.0,96,0.0,22.0,1.5,6,8.16,0.0,0.0,14.0,false,0.0,0.336,-0.284,-0.101,"GPRS",4126.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625692,true,2019-05-30 06:11:58.000,-121.96112823486328,38.13939666748047,105.0,-448.0,908.0,0.0,96,0.0,26.0,1.4,6,7.23,0.0,0.0,3.0,false,0.0,0.526,-0.365,-0.112,"GPRS",4126.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625693,true,2019-05-30 06:26:58.000,-121.96109008789062,38.13939666748047,9.0,-328.0,994.0,0.0,96,0.0,22.0,1.4,6,7.24,0.0,0.0,-2.0,false,0.0,0.393,-0.265,-0.074,"GPRS",4126.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625694,true,2019-05-30 06:41:57.000,-121.96114349365234,38.139427185058594,194.0,332.0,957.0,0.0,96,0.0,20.0,1.3,6,6.2,0.0,338.0,-6.0,false,0.0,0.072,-0.3,-0.199,"GPRS",4124.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625695,true,2019-05-30 06:57:11.000,-121.96109771728516,38.13933181762695,150.0,74.0,1015.0,0.0,96,0.0,24.0,1.2,8,20.26,0.0,0.0,0.0,false,0.0,0.192,-0.298,-0.14,"GPRS",4124.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625696,true,2019-05-30 07:11:57.000,-121.96114349365234,38.13926696777344,195.0,102.0,1002.0,0.0,95,0.0,26.0,1.2,8,6.21,0.0,0.0,8.0,false,0.0,0.195,-0.332,-0.162,"GPRS",4121.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625697,true,2019-05-30 07:27:01.000,-121.96119689941406,38.13920974731445,128.0,40.0,1007.0,0.0,95,0.0,26.0,1.3,8,10.23,0.0,0.0,6.0,false,0.0,0.238,-0.336,-0.137,"GPRS",4121.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625698,true,2019-05-30 07:41:58.000,-121.9612045288086,38.13922119140625,210.0,-14.0,1013.0,0.0,95,0.0,25.0,1.8,7,7.25,0.0,0.0,5.0,false,0.0,0.309,-0.384,-0.136,"GPRS",4121.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625699,true,2019-05-30 07:57:11.000,-121.96118927001953,38.13939666748047,166.0,28.0,1019.0,0.0,95,0.0,25.0,1.3,7,20.21,0.0,0.0,-7.0,false,0.0,0.274,-0.359,-0.146,"GPRS",4121.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625700,true,2019-05-30 08:12:27.000,-121.9610824584961,38.13931655883789,140.0,-144.0,954.0,0.0,95,0.0,23.0,1.1,9,36.31,0.0,236.0,7.0,false,0.0,0.371,-0.392,-0.136,"GPRS",4118.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625701,true,2019-05-30 08:26:57.000,-121.96109771728516,38.13936996459961,206.0,71.0,1002.0,0.0,94,0.0,24.0,1.2,8,6.27,0.0,0.0,-1.0,false,0.0,0.277,-0.388,-0.177,"GPRS",4115.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625702,true,2019-05-30 08:41:58.000,-121.96110534667969,38.139408111572266,77.0,-123.0,1016.0,0.0,94,0.0,25.0,1.3,8,7.21,0.0,0.0,-3.0,false,0.0,0.345,-0.328,-0.114,"GPRS",4115.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625703,true,2019-05-30 08:56:58.000,-121.96112823486328,38.13938522338867,-330.0,-263.0,904.0,0.0,94,0.0,25.0,1.3,8,7.26,0.0,0.0,-4.0,false,0.0,0.411,-0.12,-0.046,"GPRS",4112.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625704,true,2019-05-30 09:12:11.000,-121.96105194091797,38.139373779296875,188.0,127.0,1009.0,0.0,94,0.0,26.0,1.0,8,20.29,0.0,0.0,-3.0,false,0.0,0.104,-0.153,-0.14,"GPRS",4112.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625705,true,2019-05-30 09:27:00.000,-121.96133422851562,38.13938903808594,217.0,135.0,1001.0,0.0,93,0.0,27.0,1.0,8,9.29,0.5555555555555556,85.0,53.0,false,0.0,0.119,-0.186,-0.136,"GPRS",4110.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625706,true,2019-05-30 09:42:02.000,-121.96109008789062,38.139373779296875,141.0,200.0,1003.0,0.0,93,0.0,28.0,1.1,7,11.29,0.0,0.0,10.0,false,0.0,0.082,-0.145,-0.157,"GPRS",4110.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625707,true,2019-05-30 09:56:58.000,-121.9612045288086,38.13937759399414,96.0,-390.0,956.0,0.0,93,0.0,27.0,1.1,7,7.18,0.0,0.0,18.0,false,0.0,0.371,-0.128,-0.035,"GPRS",4110.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625708,true,2019-05-30 10:11:58.000,-121.96109771728516,38.139339447021484,234.0,203.0,984.0,0.0,93,0.0,26.0,1.1,8,7.26,0.0,0.0,12.0,false,0.0,0.074,-0.165,-0.158,"GPRS",4110.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625709,true,2019-05-30 10:27:00.000,-121.96124267578125,38.1394157409668,221.0,172.0,993.0,0.0,93,0.0,27.0,1.3,6,9.33,0.0,11.0,15.0,false,0.0,0.107,-0.153,-0.152,"GPRS",4110.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625710,true,2019-05-30 10:42:13.000,-121.96117401123047,38.139404296875,258.0,112.0,990.0,0.0,93,0.0,28.0,1.7,6,22.29,0.0,0.0,0.0,false,0.0,0.134,-0.199,-0.137,"GPRS",4107.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625711,true,2019-05-30 10:57:27.000,-121.96111297607422,38.139434814453125,240.0,146.0,993.0,0.0,93,0.0,29.0,1.4,8,36.42,0.0,0.0,-1.0,false,0.0,0.121,-0.175,-0.149,"GPRS",4107.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625712,true,2019-05-30 11:11:57.000,-121.96112060546875,38.139442443847656,109.0,120.0,1016.0,0.0,92,0.0,25.0,1.5,8,6.28,0.0,119.0,-5.0,false,0.0,0.105,-0.131,-0.121,"GPRS",4101.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625713,true,2019-05-30 11:27:00.000,-121.96111297607422,38.139488220214844,21.0,232.0,1005.0,0.0,92,0.0,25.0,1.5,8,9.22,0.0,0.0,9.0,false,0.0,0.06,-0.12,-0.153,"GPRS",4101.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625714,true,2019-05-30 11:41:59.000,-121.9613037109375,38.139469146728516,17.0,383.0,955.0,0.0,92,0.0,27.0,1.5,7,8.28,0.0,0.0,-11.0,false,0.0,0.012,-0.108,-0.212,"GPRS",4101.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625715,true,2019-05-30 11:56:59.000,-121.9612808227539,38.13948440551758,52.0,319.0,977.0,0.0,92,0.0,26.0,1.5,6,8.28,0.0,0.0,0.0,false,0.0,0.018,-0.133,-0.195,"GPRS",4101.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625716,true,2019-05-30 12:12:12.000,-121.9610595703125,38.13935470581055,34.0,272.0,993.0,0.0,92,0.0,27.0,1.5,6,21.34,0.0,0.0,3.0,false,0.0,0.058,-0.12,-0.186,"GPRS",4101.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625717,true,2019-05-30 12:27:00.000,-121.96110534667969,38.139442443847656,42.0,293.0,984.0,0.0,92,0.0,27.0,1.7,7,9.3,0.8333333333333333,271.0,-21.0,false,0.0,0.041,-0.124,-0.193,"GPRS",4099.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625718,true,2019-05-30 12:42:11.000,-121.96107482910156,38.13935470581055,140.0,101.0,1011.0,0.0,91,0.0,24.0,0.9,9,20.28,0.0,0.0,-2.0,false,0.0,0.11,-0.194,-0.149,"GPRS",4096.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625719,true,2019-05-30 12:57:11.000,-121.96063232421875,38.13933181762695,168.0,-7.0,1023.0,0.0,91,0.0,27.0,1.2,6,20.21,0.5555555555555556,0.0,29.0,false,0.0,0.245,0.011,-0.056,"GPRS",4096.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625720,true,2019-05-30 13:11:57.000,-121.9610824584961,38.1392936706543,112.0,116.0,1015.0,0.0,85,0.0,23.0,1.0,8,6.36,0.2777777777777778,286.0,-2.0,false,0.0,0.096,-0.012,-0.108,"GPRS",4057.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625721,true,2019-05-30 13:27:01.000,-121.96092987060547,38.139339447021484,91.0,138.0,1018.0,0.0,85,0.0,24.0,1.1,7,10.34,0.0,0.0,12.0,false,0.0,0.11,0.026,-0.114,"GPRS",4060.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625722,true,2019-05-30 13:42:03.000,-121.96107482910156,38.13930130004883,228.0,-117.0,989.0,0.0,85,0.0,22.0,1.3,6,12.28,0.0,0.0,-1.0,false,96.0,0.199,-0.099,-0.059,"GPRS",4060.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625723,true,2019-05-30 13:57:08.000,-121.96129608154297,38.13933181762695,104.0,-436.0,921.0,0.0,85,0.0,22.0,1.5,6,17.37,0.0,0.0,1.0,false,288.0,0.372,-0.066,-0.035,"GPRS",4060.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625724,true,2019-05-30 14:12:32.000,-121.96113586425781,38.139400482177734,61.0,-39.0,1045.0,0.0,85,0.0,19.0,1.1,6,41.44,0.0,0.0,-3.0,false,32.0,0.122,-0.031,-0.068,"GPRS",4062.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625725,true,2019-05-30 14:26:57.000,-121.96112823486328,38.139404296875,128.0,-124.0,1015.0,0.0,85,0.0,24.0,1.0,6,6.34,0.0,241.0,0.0,false,96.0,0.22,-0.078,-0.064,"GPRS",4057.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625726,true,2019-05-30 14:41:57.000,-121.96115112304688,38.1393928527832,206.0,-42.0,1003.0,0.0,85,0.0,27.0,1.5,5,6.41,0.0,0.0,-2.0,false,384.0,0.199,-0.135,-0.074,"GPRS",4057.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625727,true,2019-05-30 14:56:57.000,-121.9615478515625,38.13988494873047,66.0,-572.0,845.0,0.0,85,6.0,28.0,1.0,6,6.4,0.0,95.0,3.0,false,2047.0,0.852,-0.375,-0.285,"GPRS",4062.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625728,true,2019-05-30 15:11:57.000,-121.96107482910156,38.1393928527832,127.0,762.0,777.0,0.0,87,0.0,22.0,1.5,5,6.41,0.0,0.0,-8.0,false,2047.0,0.106,-0.353,-0.242,"GPRS",4071.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625729,true,2019-05-30 15:26:57.000,-121.96112823486328,38.139408111572266,-10.0,-72.0,1026.0,0.0,87,0.0,27.0,1.3,5,6.48,0.0,0.0,0.0,false,1232.0,0.247,-0.191,-0.096,"GPRS",4071.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625730,true,2019-05-30 15:41:57.000,-121.96111297607422,38.13938522338867,134.0,-38.0,1018.0,0.0,86,0.0,30.0,1.2,5,6.41,0.0,0.0,-8.0,false,144.0,0.257,-0.268,-0.104,"GPRS",4068.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625731,true,2019-05-30 15:56:57.000,-121.96154022216797,38.139583587646484,279.0,17.0,1083.0,0.0,87,4.0,30.0,2.0,4,6.5,0.2777777777777778,0.0,-7.0,false,2047.0,0.51,-0.426,-0.134,"GPRS",4071.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625732,true,2019-05-30 16:12:11.000,-121.9615707397461,38.13954544067383,9.0,-699.0,671.0,0.0,89,0.0,32.0,0.8,9,20.5,0.0,0.0,-6.0,false,2047.0,1.023,-0.195,-0.484,"GPRS",4085.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625733,true,2019-05-30 16:26:57.000,-121.96143341064453,38.140071868896484,-126.0,-486.0,781.0,0.0,91,8.0,34.0,0.9,7,6.41,0.0,0.0,1.0,false,2047.0,0.825,-0.409,-0.201,"GPRS",4093.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625734,true,2019-05-30 16:42:06.000,-121.96197509765625,38.1402587890625,131.0,-254.0,1483.0,0.0,93,7.0,30.0,2.0,6,15.52,5.833333333333333,338.0,13.0,false,2047.0,0.716,-0.246,-0.101,"GPRS",4110.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625735,true,2019-05-30 16:57:27.000,-121.96156311035156,38.13956832885742,-29.0,-732.0,664.0,0.0,95,1.0,33.0,1.0,11,36.57,0.0,31.0,-3.0,false,2047.0,0.998,-0.048,-0.439,"GPRS",4118.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625736,true,2019-05-30 17:11:57.000,-121.96165466308594,38.139442443847656,70.0,-298.0,973.0,0.0,96,3.0,31.0,1.0,11,6.49,0.2777777777777778,13.0,-16.0,false,2047.0,0.874,-0.159,-0.209,"GPRS",4124.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625737,true,2019-05-30 17:26:58.000,-121.96116638183594,38.13943099975586,-50.0,-299.0,1246.0,0.0,98,10.0,33.0,1.0,10,7.48,0.2777777777777778,0.0,-7.0,false,2047.0,0.709,-0.483,-0.188,"GPRS",4135.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625738,true,2019-05-30 17:41:59.000,-121.96106719970703,38.13938522338867,162.0,-615.0,772.0,0.0,100,8.0,34.0,0.9,10,8.42,0.0,179.0,1.0,false,2047.0,0.718,-0.465,-0.177,"GPRS",4163.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625739,true,2019-05-30 17:56:57.000,-121.96111297607422,38.13943099975586,67.0,-505.0,865.0,0.0,100,4.0,60.0,0.9,10,6.36,0.0,0.0,5.0,false,2047.0,0.872,-0.622,-0.147,"GPRS",4182.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625740,true,2019-05-30 18:12:41.000,-121.96117401123047,38.139434814453125,-63.0,-393.0,916.0,0.0,100,9.0,65.0,1.4,9,50.49,0.0,154.0,4.0,false,2047.0,0.862,-0.58,-0.093,"GPRS",4188.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625741,true,2019-05-30 18:26:58.000,-121.95843505859375,38.138465881347656,114.0,76.0,950.0,0.0,100,10.0,39.0,1.6,9,7.32,10.277777777777777,127.0,-29.0,false,2047.0,0.832,-0.071,-0.144,"GPRS",4185.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625742,true,2019-05-30 18:41:58.000,-121.96102905273438,38.139434814453125,0.0,-72.0,1022.0,0.0,100,1.0,55.0,1.7,8,7.29,0.0,0.0,-79.0,false,2047.0,0.531,-0.453,-0.085,"GPRS",4188.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625743,true,2019-05-30 18:56:57.000,-121.9617919921875,38.1397705078125,93.0,-676.0,745.0,0.0,100,1.0,33.0,1.6,6,6.1,0.2777777777777778,58.0,-67.0,false,256.0,1.027,-0.263,-0.403,"GPRS",4188.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625744,true,2019-05-30 19:11:59.000,-121.9610595703125,38.139686584472656,11.0,873.0,702.0,0.0,100,3.0,47.0,1.3,8,8.12,0.0,0.0,-146.0,false,2047.0,0.057,-0.135,-0.484,"GPRS",4188.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10457625745,true,2019-05-30 19:26:59.000,-121.96095275878906,38.139461517333984,106.0,-454.0,894.0,0.0,100,5.0,58.0,1.2,8,8.12,0.0,0.0,-115.0,false,2047.0,0.786,-0.594,-0.103,"GPRS",4188.0,"gps","Circus cyaneus","191626","NOHA 626","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
