event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
8036965645,TRUE,00:00.0,-121.681532,38.342716,,,,,FOWL37,26,,,,,FALSE,,3790,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615219.5452,4244663.678,10N
8036965646,TRUE,00:00.0,-121.681549,38.342699,,,,,FOWL37,35,,,,,FALSE,,3790,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615218.0865,4244661.771,10N
8036965647,TRUE,00:00.0,-121.686366,38.296716,,,,,FOWL37,17,,,,,FALSE,,3790,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614869.6666,4239553.27,10N
8045461524,TRUE,00:00.0,-121.675899,38.291416,,,,,FOWL37,21,,,,,FALSE,,3810,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615793.4069,4238978.217,10N
8045461525,TRUE,00:00.0,-121.687549,38.282132,,,,,FOWL37,26,,,,,FALSE,,3810,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614789.1896,4237933.496,10N
8045461526,TRUE,00:00.0,-121.670916,38.200433,,,,,FOWL37,42,,,,,FALSE,,3810,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616374.1912,4228888.653,10N
8045461527,TRUE,00:00.0,-121.670866,38.20045,,,,,FOWL37,30,,,,,FALSE,,3810,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616378.5423,4228890.602,10N
8045461516,TRUE,03:00.0,-121.670649,38.200383,,,,,FOWL37,33,,,,,FALSE,,3780,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616397.6503,4228883.44,10N
8045461517,TRUE,00:00.0,-121.670916,38.200433,,,,,FOWL37,23,,,,,FALSE,,3780,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616374.1912,4228888.653,10N
8045461518,TRUE,00:00.0,-121.676016,38.248133,,,,,FOWL37,21,,,,,FALSE,,3780,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615851.9267,4234175.209,10N
8045461519,TRUE,00:00.0,-121.671166,38.26155,,,,,FOWL37,26,,,,,FALSE,,3780,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616254.9489,4235670.096,10N
8045461520,TRUE,02:00.0,-121.685216,38.229032,,,,,FOWL37,30,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615076.9788,4232044.217,10N
8045461521,TRUE,00:00.0,-121.685133,38.229132,,,,,FOWL37,33,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615084.0861,4232055.416,10N
8045461522,TRUE,01:00.0,-121.679899,38.217149,,,,,FOWL37,29,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615561.171,4230732.263,10N
8045461523,TRUE,00:00.0,-121.673816,38.2032,,,,,FOWL37,30,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616115.8615,4229192.048,10N
8045461512,TRUE,03:00.0,-121.673782,38.203233,,,,,FOWL37,31,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616118.7861,4229195.753,10N
8045461513,TRUE,00:00.0,-121.667716,38.273016,,,,,FOWL37,14,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616538.4638,4236946.753,10N
8045461514,TRUE,00:00.0,-121.685033,38.293933,,,,,FOWL37,33,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614990.6274,4239246.113,10N
8045461515,TRUE,00:00.0,-121.693533,38.235116,,,,,FOWL37,18,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614339.4721,4232709.011,10N
8075160336,TRUE,01:00.0,-121.688599,38.195199,,,,,FOWL37,32,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614834.03,4228285.806,10N
8075160337,TRUE,00:00.0,-121.671099,38.196333,,,,,FOWL37,32,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616364.6934,4228433.475,10N
8075160338,TRUE,00:00.0,-121.685616,38.195749,,,,,FOWL37,38,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615094.3841,4228350.537,10N
8075160339,TRUE,01:00.0,-121.681466,38.195599,,,,,FOWL37,26,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615458.0321,4228339.057,10N
8075160344,TRUE,00:00.0,-121.675082,38.199366,,,,,FOWL37,33,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616011.0954,4228765.03,10N
8075160345,TRUE,00:00.0,-121.664116,38.295183,,,,,FOWL37,16,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616817.8402,4239411.047,10N
8075160346,TRUE,01:00.0,-121.70735,38.260533,,,,,FOWL37,27,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",613090.7884,4235512.391,10N
8075160347,TRUE,00:00.0,-121.715466,38.268449,,,,,FOWL37,33,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",612368.5135,4236380.888,10N
8075160340,TRUE,00:00.0,-121.698533,38.253583,,,,,FOWL37,25,,,,,FALSE,,3720,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",613873.0459,4234752.009,10N
8075160341,TRUE,01:00.0,-121.674899,38.199533,,,,,FOWL37,26,,,,,FALSE,,3720,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616026.8547,4228783.79,10N
8075160342,TRUE,00:00.0,-121.674499,38.199233,,,,,FOWL37,31,,,,,FALSE,,3720,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616062.3568,4228751.002,10N
8075160343,TRUE,00:00.0,-121.690216,38.317982,,,,,FOWL37,39,,,,,FALSE,,3720,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614499.5477,4241908.267,10N
8075160332,TRUE,01:00.0,-121.680566,38.340066,,,,,FOWL37,36,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615308.168,4244370.826,10N
8075160333,TRUE,00:00.0,-121.682166,38.341499,,,,,FOWL37,28,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615166.0656,4244527.843,10N
8075160334,TRUE,00:00.0,-121.686249,38.3088,,,,,FOWL37,35,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614860.8378,4240894.312,10N
8075160335,TRUE,01:00.0,-121.680632,38.196299,,,,,FOWL37,28,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615529.9586,4228417.771,10N
8087629306,TRUE,00:00.0,-121.675182,38.198933,,,,,FOWL37,34,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616003.0261,4228716.858,10N
8087629307,TRUE,00:00.0,-121.675532,38.3034,,,,,FOWL37,19,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615806.4482,4240308.478,10N
8087629308,TRUE,01:00.0,-121.682332,38.195283,,,,,FOWL37,36,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615382.696,4228302.914,10N
8087629309,TRUE,00:00.0,-121.674832,38.198949,,,,,FOWL37,32,,,,,FALSE,,3760,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616033.6485,4228719.072,10N
8087629302,TRUE,00:00.0,-121.676416,38.198349,,,,,FOWL37,25,,,,,FALSE,,3740,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615895.8966,4228650.511,10N
8087629303,TRUE,01:00.0,-121.706383,38.263916,,,,,FOWL37,27,,,,,FALSE,,3740,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",613170.1427,4235888.963,10N
8087629304,TRUE,00:00.0,-121.675382,38.199783,,,,,FOWL37,35,,,,,FALSE,,3740,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615984.1644,4228810.926,10N
8087629305,TRUE,00:00.0,-121.687033,38.195499,,,,,FOWL37,21,,,,,FALSE,,3740,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614970.6921,4228321.037,10N
8094295143,TRUE,01:00.0,-121.689383,38.297816,,,,,FOWL37,35,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614604.106,4239671.586,10N
8094295144,TRUE,00:00.0,-121.681799,38.341799,,,,,FOWL37,27,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615197.664,4244561.59,10N
8094295145,TRUE,00:00.0,-121.683916,38.297066,,,,,FOWL37,39,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615083.3607,4239595.155,10N
8094295146,TRUE,01:00.0,-121.681149,38.340499,,,,,FOWL37,27,,,,,FALSE,,3750,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615256.53,4244418.146,10N
8094295151,TRUE,00:00.0,-121.681082,38.344983,,,,,FOWL37,36,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",615255.2788,4244915.799,10N
8094295152,TRUE,00:00.0,-121.691583,38.287999,,,,,FOWL37,19,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614427.1419,4238579.523,10N
8094295153,TRUE,01:00.0,-121.686983,38.194816,,,,,FOWL37,38,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614976.1447,4228245.312,10N
8094295154,TRUE,00:00.0,-121.674482,38.199249,,,,,FOWL37,32,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616063.82,4228752.799,10N
8094295147,TRUE,00:00.0,-121.687416,38.195483,,,,,FOWL37,22,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614937.1783,4228318.786,10N
8094295148,TRUE,01:00.0,-121.687033,38.195483,,,,,FOWL37,32,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614970.7173,4228319.262,10N
8094295149,TRUE,00:00.0,-121.675116,38.198783,,,,,FOWL37,32,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616009.0435,4228700.296,10N
8094295150,TRUE,00:00.0,-121.687749,38.194949,,,,,FOWL37,19,,,,,FALSE,,3770,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614908.8571,4228259.119,10N
8097770962,TRUE,18:00.0,-121.674599,38.198849,,,,,FOWL37,33,,,,,FALSE,,3720,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616054.21,4228708.267,10N
8097770963,TRUE,00:00.0,-121.687033,38.195533,,,,,FOWL37,36,,,,,FALSE,,3710,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614970.6387,4228324.81,10N
8097770964,TRUE,01:00.0,-121.687883,38.194383,,,,,FOWL37,29,,,,,FALSE,,3710,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614898.0122,4228196.148,10N
8097770965,TRUE,01:00.0,-121.674632,38.199216,,,,,FOWL37,35,,,,,FALSE,,3710,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616050.7377,4228748.949,10N
8097770966,TRUE,00:00.0,-121.687749,38.196383,,,,,FOWL37,21,,,,,FALSE,,3710,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614906.6032,4228418.24,10N
8100154237,TRUE,01:00.0,-121.687866,38.194399,,,,,FOWL37,23,,,,,FALSE,,3660,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614899.4757,4228197.945,10N
8100154238,TRUE,00:00.0,-121.674099,38.199199,,,,,FOWL37,30,,,,,FALSE,,3660,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",616097.4368,4228747.731,10N
8100154239,TRUE,00:00.0,-121.687266,38.194416,,,,,FOWL37,31,,,,,FALSE,,3660,,gps,Circus cyaneus,48536496590,FOWL 37.2,"Northern Harrier (Wintering), Suisun Marsh",614951.9913,4228200.575,10N
