ID,x,y
SIMP02,593237.4196,4217629.116
SIMP02,593237.4615,4217625.454
SIMP02,593772.7038,4218365.914
SIMP02,592913.3696,4218361.606
SIMP02,593797.4991,4218116.509
SIMP02,593801.8828,4218116.56
SIMP02,593726.2066,4218337.635
SIMP02,592965.7105,4219029.819
SIMP02,598492.9366,4219220.696
SIMP02,597339.2745,4218907.179
SIMP02,593596.8498,4218408.279
SIMP02,593121.8428,4217644.439
SIMP02,593534.8583,4218202.265
SIMP02,592950.8703,4218410.086
SIMP02,593549.5027,4218453.899
SIMP02,592904.6004,4217854.692
SIMP02,598852.4442,4220177.451
SIMP02,596731.3888,4220139.076
SIMP02,592892.5758,4218777.518
SIMP02,593126.2725,4219042.752
SIMP02,593705.9047,4218577.77
SIMP02,592898.7958,4218363.215
SIMP02,593549.7999,4218428.046
SIMP02,598113.6783,4218920.142
SIMP02,598128.2744,4218923.98
SIMP02,598242.0844,4218938.338
SIMP02,598454.0406,4219290.473
SIMP02,596821.5851,4218821.434
SIMP02,598061.5924,4219844.273
SIMP02,598233.9572,4219611.417
SIMP02,596283.4318,4219715.719
SIMP02,592522.7572,4218784.402
SIMP02,592530.4366,4218756.746
SIMP02,593175.6646,4218044.558
SIMP02,593145.2322,4218022.015
SIMP02,593686.6505,4218094.813
SIMP02,592740.7757,4218379.946
SIMP02,593131.1736,4218484.28
SIMP02,593074.6954,4218439.244
SIMP02,597965.661,4219685.865
SIMP02,598145.3835,4218959.366
SIMP02,598173.3942,4219057.695
SIMP02,598161.957,4219039.135
SIMP02,598145.2497,4218970.462
SIMP02,593220.3272,4218355.795
SIMP02,592995.0748,4217733.655
SIMP02,593084.8352,4218579.963
SIMP02,593691.7789,4218030.175
SIMP02,592695.5646,4219392.948
SIMP02,592590.8289,4218966.396
SIMP02,593838.7653,4217959.735
SIMP02,592973.9174,4218695.217
SIMP02,598552.1941,4219149.28
SIMP02,598119.9952,4218999.788
SIMP02,598149.1203,4219013.012
SIMP02,598444.1939,4219140.537
SIMP02,598583.1943,4219608.207
SIMP02,598492.0148,4219658.928
SIMP02,598368.5258,4219474.324
SIMP02,596829.9124,4219712.994
SIMP02,593610.8743,4218965.083
SIMP02,593180.0686,4218042.833
SIMP02,592695.0704,4218412.717
SIMP02,592110.9394,4219023.87
SIMP02,593711.93,4218054.488
SIMP02,592948.4383,4218362.007
SIMP02,593404.6332,4218470.768
SIMP02,597092.4227,4219754.965
SIMP02,598333.5328,4219351.939
SIMP02,598167.9614,4219144.635
SIMP02,593199.4969,4218390.735
SIMP02,593061.2674,4217826.852
SIMP02,593451.436,4217960.828
SIMP02,593714.2305,4217984.157
SIMP02,593796.8392,4218173.764
SIMP02,592758.5197,4218746.359
SIMP02,592764.221,4218753.859
SIMP02,592754.0516,4218753.743
SIMP02,593843.0429,4217968.996
SIMP02,598098.7476,4218944.044
SIMP02,598095.4533,4218977.297
SIMP02,598436.5672,4219408.562
SIMP02,598492.3484,4219385.155
SIMP02,592810.7056,4218652.627
SIMP02,592820.9413,4218654.63
SIMP02,593784.05,4218142.211
SIMP02,593184.4321,4218044.659
SIMP02,593826.9505,4218094.654
SIMP02,592741.5251,4218821.96
SIMP02,593675.3295,4218065.164
SIMP02,593673.8824,4218061.374
SIMP02,593296.7898,4218447.336
SIMP02,593401.9941,4217806.784
SIMP02,593432.3425,4217836.651
SIMP02,598466.5629,4219342.45
SIMP02,598468.5017,4219305.408
SIMP02,598479.8922,4219327.741
SIMP02,597871.75,4218987.476
SIMP02,593733.1038,4218119.429
SIMP02,593063.6384,4218256.012
SIMP02,593953.776,4218251.48
SIMP02,593728.3368,4218152.667
SIMP02,593772.1955,4218151.285
SIMP02,593435.5607,4218831.787
SIMP02,592747.3143,4218060.085
SIMP02,593684.1825,4218057.831
SIMP02,593890.7093,4218017.708
SIMP02,592917.268,4218404.153
SIMP02,598661.2575,4219677.625
SIMP02,598286.8281,4218500.525
SIMP02,598282.4673,4218498.586
SIMP02,597751.0596,4218691.941
SIMP02,593757.8538,4218132.698
SIMP02,593591.1034,4218397.115
SIMP02,593273.3434,4218067.872
SIMP02,593747.6804,4218254.652
SIMP02,593906.3698,4218051.181
SIMP02,592917.7747,4218359.77
SIMP02,592922.1165,4218363.482
SIMP02,592635.0822,4219445.86
SIMP02,593498.2198,4218468.18
SIMP02,593275.597,4218506.242
SIMP02,592534.7809,4219269.048
SIMP02,593717.932,4218043.46
SIMP02,593714.9966,4218047.088
SIMP02,593191.675,4218560.767
SIMP02,598113.6341,4218923.804
SIMP02,598098.9483,4218927.4
SIMP02,598369.6121,4219145.183
SIMP02,598108.8267,4218958.925
SIMP02,593848.2485,4218278.006
SIMP02,593160.6839,4217698.594
SIMP02,593205.3925,4218388.916
SIMP02,593183.6996,4218621.711
SIMP02,593658.6865,4218109.362
SIMP02,593663.092,4218107.526
SIMP02,593124.6704,4218286.34
SIMP02,593668.5828,4218011.375
SIMP02,593733.9766,4218043.645
SIMP02,593710.0348,4218348.546
SIMP02,593976.399,4218190.706
SIMP02,593456.7042,4218517.642
SIMP02,598570.9637,4219532.262
SIMP02,598116.5713,4218920.177
SIMP02,598106.4688,4218914.507
SIMP02,598571.8045,4219585.874
SIMP02,598484.6024,4219423.903
SIMP02,593762.4088,4218117.88
SIMP02,593602.8057,4218142.011
SIMP02,594282.9671,4218090.602
SIMP02,597017.9138,4219754.076
SIMP02,593735.7231,4218150.865
SIMP02,593737.1463,4218149.106
SIMP02,593627.3867,4218421.503
SIMP02,592611.0937,4218857.54
SIMP02,593694.4589,4218048.738
SIMP02,593741.3631,4218041.843
SIMP02,598729.976,4220155.655
SIMP02,598584.1238,4219654.495
SIMP02,598663.41,4219738.688
SIMP02,598270.8305,4218489.234
SIMP02,598267.9602,4218487.313
SIMP02,598559.6763,4219617.244
SIMP02,598550.9561,4219613.365
SIMP02,596907.2113,4218868.729
SIMP02,593665.3065,4218044.63
SIMP02,593956.691,4218249.627
SIMP02,598048.946,4219198.687
SIMP02,593734.5304,4218124.995
SIMP02,593545.7936,4217891.666
SIMP02,593913.1285,4218354.549
SIMP02,592627.4014,4219096.318
SIMP02,593746.5301,4218354.515
SIMP02,593831.051,4218370.248
SIMP02,593662.6251,4218026.177
SIMP02,593821.098,4218092.7
SIMP02,598503.4719,4219675.713
SIMP02,598257.4789,4218505.719
SIMP02,598257.858,4218474.318
SIMP02,598327.1335,4218793.21
SIMP02,593607.1052,4218400.962
SIMP02,593586.0805,4218323.038
SIMP02,593521.6893,4218333.395
SIMP02,593657.5391,4218087.154
SIMP02,593803.2216,4218122.124
SIMP02,593702.6335,4217978.475
SIMP02,593575.5699,4218352.547
SIMP02,593795.8762,4218379.054
SIMP02,593745.7468,4218041.894
SIMP02,593709.2079,4218039.586
SIMP02,593685.8191,4218037.542
SIMP02,593848.4022,4218006.123
SIMP02,592948.7877,4218715.238
SIMP02,598320.2604,4219601.363
SIMP02,598261.7285,4218516.868
SIMP02,598281.7809,4218431.992
SIMP02,598597.5641,4219384.654
SIMP02,598595.2202,4219462.308
SIMP02,598491.6436,4219566.481
SIMP02,598563.5672,4219657.908
SIMP02,597877.1964,4220844.495
SIMP02,595033.4458,4219519.799
SIMP02,593457.7359,4218046.017
SIMP02,593294.6418,4218504.685
SIMP02,593675.5849,4218042.972
SIMP02,592773.0233,4218881.579
SIMP02,593181.4956,4218048.398
SIMP02,592714.9921,4218457.333
SIMP02,593712.6966,4217987.913
SIMP02,592824.9351,4218811.814
SIMP02,598391.7816,4219726.187
SIMP02,598285.3604,4218498.621
SIMP02,598279.4637,4218500.436
SIMP02,598497.8446,4219655.336
SIMP02,598442.8493,4219613.943
SIMP02,593608.4897,4218410.188
SIMP02,593617.0632,4217794.385
SIMP02,598394.9862,4219345.246
SIMP02,596409.5706,4219177.209
SIMP02,593809.1176,4218120.305
SIMP02,593785.0527,4217925.824
SIMP02,593780.2853,4217959.061
SIMP02,593706.1869,4218050.649
SIMP02,592707.3851,4218740.228
SIMP02,593663.0281,4218113.074
SIMP02,593676.65,4217950.433
SIMP02,598564.7657,4219682.004
SIMP02,598671.6374,4219783.178
SIMP02,598311.9071,4218478.633
SIMP02,598337.203,4218562.17
SIMP02,598413.0547,4219663.521
SIMP02,598410.634,4219617.215
SIMP02,593068.6554,4218461.37
SIMP02,593242.3926,4218343.175
SIMP02,598149.5026,4219584.541
SIMP02,593756.3633,4218132.681
SIMP02,593607.1461,4218016.217
SIMP02,593605.7854,4218012.539
SIMP02,593604.2949,4218012.522
SIMP02,593196.8158,4217989.314
SIMP02,593805.878,4218401.364
SIMP02,592811.718,4218563.86
SIMP02,593674.7745,4218235.28
SIMP02,598704.2881,4219866.806
SIMP02,598631.496,4219840.066
SIMP02,598288.1638,4218506.09
SIMP02,598364.7263,4218584.698
SIMP02,598512.3949,4219662.837
SIMP02,598336.8091,4219682.908
SIMP02,598258.7531,4219852.201
SIMP02,598558.7924,4219813.216
SIMP02,598732.7957,4219800.567
SIMP02,593948.5393,4218325.328
SIMP02,593762.3014,4218127.201
SIMP02,592914.8182,4218365.285
SIMP02,592913.3063,4218367.154
SIMP02,593196.4816,4218523.868
SIMP02,593356.3215,4218226.072
SIMP02,592932.2261,4218629.933
SIMP02,593697.5037,4218043.225
SIMP02,593676.7119,4218325.968
SIMP02,598548.9397,4219779.804
SIMP02,598248.2657,4218542.563
SIMP02,598257.077,4218539.007
SIMP02,598614.2329,4219579.063
SIMP02,598596.7682,4219573.303
SIMP02,598621.8343,4219913.859
SIMP02,598684.0995,4219962.777
SIMP02,598532.9753,4219650.213
SIMP02,598518.0589,4220042.11
SIMP02,596338.9345,4219100.577
SIMP02,596335.8672,4219107.865
SIMP02,596340.2937,4219104.255
SIMP02,596347.7009,4219100.681
SIMP02,594833.7589,4218855.397
SIMP02,598613.1691,4219543.871
SIMP02,598261.9066,4218502.111
SIMP02,598336.3159,4218512.22
SIMP02,598475.4776,4219453.423
SIMP02,598558.095,4219631.984
SIMP02,598514.2211,4219635.115
SIMP02,598582.8685,4219512.098
SIMP02,598622.528,4219618.006
SIMP02,597986.891,4220710.758
SIMP02,596520.135,4219346.758
SIMP02,596512.9026,4219343.01
SIMP02,596524.1666,4219376.436
SIMP02,597409.4814,4219392.537
SIMP02,597627.0694,4219160.321
SIMP02,597628.5823,4219158.453
SIMP02,597629.8744,4219167.679
SIMP02,597630.0076,4219156.583
SIMP02,598557.8146,4219532.103
SIMP02,598281.0211,4218494.906
SIMP02,598285.4047,4218494.959
SIMP02,598648.4222,4219651.612
SIMP02,598054.9532,4221005.665
SIMP02,598066.6098,4221005.805
SIMP02,598045.2849,4220717.011
SIMP02,598606.6108,4219969.162
SIMP02,598606.6108,4219969.162
SIMP02,598312.3679,4219891.69
SIMP02,596360.543,4219000.956
SIMP02,596358.9869,4219006.486
SIMP02,596372.2905,4218993.659
SIMP02,596304.788,4219022.49
SIMP02,596310.5963,4219020.673
SIMP02,598381.7562,4219591.008
SIMP02,598660.4369,4219868.161
SIMP02,598658.9697,4219866.256
SIMP02,598617.586,4219902.71
SIMP02,598643.9502,4219897.48
SIMP02,598663.0257,4220016.123
SIMP02,598656.7174,4219451.956
SIMP02,597010.2384,4219544.907
SIMP02,597021.8085,4219552.48
SIMP02,596961.6949,4219572.072
SIMP02,596984.2712,4219516.854
SIMP02,596997.0233,4219550.298
SIMP02,596975.0634,4219553.81
SIMP02,596983.8743,4219550.142
SIMP02,598388.0254,4219674.316
SIMP02,598353.8842,4219481.582
SIMP02,598266.6707,4218470.651
SIMP02,598273.9896,4218474.513
SIMP02,598553.3873,4219535.711
SIMP02,598260.8863,4219436.068
SIMP02,598249.0934,4219447.023
SIMP02,598672.6794,4219820.146
SIMP02,598480.89,4219969.525
SIMP02,598666.2016,4219631.408
SIMP02,598669.0271,4219636.991
SIMP02,598478.6416,4219677.299
SIMP02,598478.6201,4219679.074
SIMP02,598488.8329,4219675.536
SIMP02,597802.1846,4220149.995
SIMP02,596639.8429,4219107.808
SIMP02,596622.09,4219126.13
SIMP02,596628.513,4219079.929
SIMP02,598444.5638,4219595.43
SIMP02,598392.6325,4219655.839
SIMP02,598643.0186,4219858.628
SIMP02,598670.2696,4219657.426
SIMP02,598631.9555,4219686.481
SIMP02,598609.188,4219756.564
SIMP02,598283.4777,4218777.923
SIMP02,598281.9645,4218779.792
SIMP02,598284.8133,4218783.488
SIMP02,598290.7984,4218774.35
SIMP02,598293.737,4218770.612
SIMP02,597346.993,4218877.641
SIMP02,597351.3763,4218877.694
SIMP02,597345.5026,4218877.623
SIMP02,598531.304,4219672.388
SIMP02,598276.4593,4218509.611
SIMP02,598314.4424,4218508.294
SIMP02,598653.7598,4219450.034
SIMP02,598719.8351,4219907.723
SIMP02,598685.1091,4219879.558
SIMP02,598647.0996,4219522.087
SIMP02,598643.4122,4219703.266
SIMP02,598631.529,4219721.655
SIMP02,596989.7385,4219668.622
SIMP02,596762.7941,4219584.575
SIMP02,596767.2219,4219580.854
SIMP02,596762.8165,4219582.688
SIMP02,596759.9238,4219582.654
SIMP02,596759.9238,4219582.654
SIMP02,596755.5633,4219580.715
SIMP02,598702.4293,4219774.341
SIMP02,598767.3235,4219606.778
SIMP02,598285.4274,4218493.073
SIMP02,598285.4047,4218494.959
SIMP02,598453.4011,4218865.096
SIMP02,598709.8271,4219887.182
SIMP02,598721.4828,4219894.759
SIMP02,598806.2491,4219888.353
SIMP02,598653.309,4219733.017
SIMP02,598782.3547,4219690.192
SIMP02,596722.1,4219563.671
SIMP02,596726.4381,4219567.496
SIMP02,596732.4221,4219558.245
SIMP02,596722.0116,4219571.106
SIMP02,596722.1,4219563.671
SIMP02,597346.9492,4218881.303
SIMP02,597373.7353,4218841.006
SIMP02,597348.3293,4218883.206
SIMP02,596139.3436,4219044.504
SIMP02,596153.8525,4219055.773
SIMP02,596163.6713,4219092.955
SIMP02,597218.0045,4219641.716
SIMP02,598509.6581,4219649.931
SIMP02,598547.6484,4219524.544
SIMP02,598292.7742,4219336.575
SIMP02,598631.9428,4220049.039
SIMP02,596931.4609,4219777.016
SIMP02,596330.2127,4219096.701
SIMP02,596335.8672,4219107.865
SIMP02,596337.3785,4219106.107
SIMP02,596338.8478,4219107.9
SIMP02,596343.2967,4219102.404
SIMP02,596307.9026,4219129.729
SIMP02,596291.6844,4219136.972
SIMP02,596262.0089,4219051.503
SIMP02,598536.203,4219629.833
SIMP02,598291.6137,4218467.29
SIMP02,598274.9233,4218513.365
SIMP02,598759.295,4219784.242
SIMP02,598690.0089,4219837.002
SIMP02,598525.3422,4219679.64
SIMP02,598541.8313,4219642.885
SIMP02,598664.3933,4220141.875
SIMP02,598603.6633,4219604.793
SIMP02,598675.7293,4219568.712
SIMP02,598652.4662,4220163.926
SIMP02,596648.4014,4219494.435
SIMP02,596648.292,4219503.644
SIMP02,596642.7477,4219483.27
SIMP02,596595.8277,4219491.924
SIMP02,596650.8546,4219538.854
SIMP02,598672.0075,4219637.028
SIMP02,598662.2661,4219833.004
SIMP02,598758.0152,4219889.653
SIMP02,598415.5547,4219210.438
SIMP02,598674.3064,4219563.146
SIMP02,598687.8243,4219655.752
SIMP02,598888.3977,4219981.905
SIMP02,596758.2792,4219595.618
SIMP02,596756.7678,4219597.376
SIMP02,594756.4246,4219977.11
SIMP02,595211.8424,4219139.024
SIMP02,595208.8177,4219142.761
SIMP02,595210.3729,4219137.231
SIMP02,595211.8852,4219135.362
SIMP02,596056.6723,4218991.814
SIMP02,596059.4564,4219008.493
SIMP02,596044.8163,4219008.32
SIMP02,598396.4114,4219705.824
SIMP02,598718.6486,4219767.102
SIMP02,598718.4021,4219787.408
SIMP02,598564.3282,4219595.105
SIMP02,598630.1186,4219592.129
SIMP02,598625.6117,4219963.844
SIMP02,598372.4978,4219631.625
SIMP02,598590.0437,4220128.101
SIMP02,598588.5765,4220126.196
SIMP02,598593.0264,4220120.701
SIMP02,598591.5796,4220124.346
SIMP02,598662.366,4219947.643
SIMP02,598773.2749,4219715.94
SIMP02,598629.9612,4219605.111
SIMP02,596648.6031,4219359.381
SIMP02,596071.0949,4219010.406
SIMP02,596074.5329,4218964.281
SIMP02,598702.2614,4219672.574
SIMP02,598729.8713,4219680.344
SIMP02,598729.9615,4219672.91
SIMP02,598753.4338,4219667.646
SIMP02,598562.2443,4219767.092
SIMP02,598630.2065,4219830.728
SIMP02,593747.895,4218106.616
SIMP02,593660.4324,4218087.187
SIMP02,593664.7957,4218089.013
SIMP02,593700.6103,4218024.728
SIMP02,598294.1276,4218498.727
SIMP02,598302.8049,4218506.267
SIMP02,598285.4047,4218494.959
SIMP02,598651.8088,4219610.925
SIMP02,598784.424,4219880.763
SIMP02,598794.9722,4219856.809
SIMP02,598794.7027,4219879.001
SIMP02,598646.6051,4220040.006
SIMP02,598659.6327,4219688.703
SIMP02,598630.0513,4219597.677
SIMP02,592688.096,4218640.132
SIMP02,593663.1155,4217983.569
SIMP02,592995.1185,4217990.78
SIMP02,593002.459,4217985.315
SIMP02,592998.0334,4217988.927
SIMP02,593006.9493,4217976.045
SIMP02,592997.3982,4218297.758
SIMP02,593150.9062,4217909.331
SIMP02,593403.4642,4217808.577
SIMP02,593403.4426,4217810.463
SIMP02,593403.4209,4217812.349
SIMP02,593661.6671,4217979.89
SIMP02,598510.9262,4219661.044
SIMP02,598524.2766,4219644.559
SIMP02,598663.1853,4219757.218
SIMP02,598699.6497,4219764.985
SIMP02,598567.4119,4219948.378
SIMP02,597236.2625,4220439.181
SIMP02,594248.938,4219764.026
SIMP02,594385.5238,4219832.194
SIMP02,594362.7207,4219780.104
SIMP02,593819.7809,4218085.25
SIMP02,593818.2687,4218087.119
SIMP02,593699.0342,4218032.145
SIMP02,593705.9305,4217943.446
SIMP02,593183.0293,4218044.643
SIMP02,593758.1106,4217981.001
SIMP02,598795.0887,4219609.002
SIMP02,598295.5724,4218502.517
SIMP02,598285.1366,4218517.151
SIMP02,598656.9189,4219673.91
SIMP02,598645.4519,4219773.65
SIMP02,598652.8151,4219773.739
SIMP02,598657.2109,4219649.832
SIMP02,598657.5468,4219860.69
SIMP02,598644.2193,4219875.288
SIMP02,598599.6834,4220056.083
SIMP02,598554.6134,4220035.117
SIMP02,598551.7207,4220035.082
SIMP02,597572.7686,4218329.132
SIMP02,596339.9855,4219011.81
SIMP02,596339.9855,4219011.81
SIMP02,596340.0079,4219009.923
SIMP02,596335.5812,4219013.533
SIMP02,596337.0272,4219009.888
SIMP02,596317.8945,4219026.308
SIMP02,596313.9709,4218987.42
SIMP02,596314.9139,4219026.272
SIMP02,596347.087,4219026.653
SIMP02,596313.4456,4219031.804
SIMP02,598471.0997,4219691.968
SIMP02,598309.0059,4219930.491
SIMP02,598280.9769,4218498.568
SIMP02,598285.2934,4218504.169
SIMP02,598280.8871,4218506.002
SIMP02,598279.5535,4218493.002
SIMP02,598323.2095,4218508.4
SIMP02,598330.3956,4218523.246
SIMP02,598296.7741,4218519.178
SIMP02,598298.2873,4218517.31
SIMP02,598303.2298,4218471.093
SIMP02,598282.8907,4218463.523
SIMP02,598248.9797,4218483.422
SIMP02,598259.2814,4218479.884
SIMP02,598125.0376,4218465.28
SIMP02,598449.3446,4219316.273
SIMP02,598127.2804,4218642.868
SIMP02,597456.7718,4218372.132
SIMP02,598302.7821,4218508.153
SIMP02,598348.6673,4218462.431
SIMP02,598767.6915,4219699.225
SIMP02,598666.2199,4220114.153
SIMP02,598298.6894,4218484.022
SIMP02,598316.9167,4218426.868
SIMP02,598334.0954,4220030.673
SIMP02,598671.4103,4220047.631
SIMP02,596058.0761,4218999.155
SIMP02,596028.6648,4219017.34
SIMP02,598520.4368,4220084.642
SIMP02,593769.2385,4218027.405
SIMP02,593387.6738,4217786.201
SIMP02,593382.0107,4217767.714
SIMP02,598666.4699,4219847.814
SIMP02,596454.5872,4218463.843
SIMP02,596075.9577,4218969.847
SIMP02,596093.9286,4218932.993
SIMP02,596756.9209,4219584.505
SIMP02,595664.4217,4220287.37
SIMP02,598269.539,4218480.008
SIMP02,597994.9997,4218458.164
SIMP02,597278.8387,4220053.052
SIMP02,596736.1245,4218383.953
SIMP02,598299.8675,4218509.894
SIMP02,598286.5158,4218526.379
SIMP02,598537.5044,4219761.244
SIMP02,596489.1304,4218390.232
SIMP02,596095.0467,4218964.523
SIMP02,596106.3131,4218997.949
SIMP02,593087.2846,4217982.512
SIMP02,597836.3754,4219377.24
SIMP02,596030.3726,4218991.503
SIMP02,596059.37,4219015.816
SIMP02,598610.8137,4220222.682
SIMP02,596563.1487,4218307.879
SIMP02,596057.8351,4219019.571
SIMP02,596056.4548,4219010.233
SIMP02,596815.712,4218327.526
SIMP02,593182.1825,4218501.51
SIMP02,593323.615,4218784.226
SIMP02,593331.4208,4218738.151
SIMP02,593382.1381,4218390.942
SIMP02,592207.2659,4217354.709
SIMP02,593387.7795,4217776.991
SIMP02,593383.7354,4217747.315
SIMP02,592185.54,4217724.446
SIMP02,593653.2409,4218079.669
SIMP02,593527.1256,4219256.424
SIMP02,593531.8914,4219223.187
SIMP02,592442.3904,4217631.146
SIMP02,592410.4675,4217353.351
SIMP02,593204.5449,4217697.21
SIMP02,593187.0511,4217693.347
SIMP02,592281.7999,4217873.464
SIMP02,591732.9122,4217550.987
SIMP02,593436.9766,4219342.17
SIMP02,593426.8716,4219336.505
SIMP02,592198.4995,4217609.958
SIMP02,592694.1668,4218876.907
SIMP02,593200.2664,4217687.95
SIMP02,593208.3152,4217750.853
SIMP02,592111.5571,4217675.558
SIMP02,596765.7543,4218473.085
SIMP02,596173.6837,4218987.647
SIMP02,596189.5743,4219000.708
SIMP02,596619.3478,4218249.396
SIMP02,598652.0077,4219840.315
SIMP02,596097.7222,4218982.977
SIMP02,596113.5893,4218998.035
SIMP02,597755.332,4220160.529
