event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10675873953,true,2019-06-15 16:11:21.000,-122.00216674804688,38.19142532348633,69.0,-497.0,648.0,0.0,98,1.0,29.0,1.1,8,51.79,0.0,0.0,-5.0,false,2047.0,0.358,0.639,0.085,"GPRS",4138.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873954,true,2019-06-15 16:40:44.000,-122.0026626586914,38.191688537597656,133.0,-580.0,897.0,0.0,100,9.0,37.0,1.0,8,14.97,0.0,0.0,7.0,false,2047.0,0.172,0.17,0.434,"GPRS",4150.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873955,true,2019-06-15 17:11:03.000,-122.00324249267578,38.19223403930664,94.0,-705.0,760.0,0.0,100,1.0,39.0,1.0,7,33.85,0.0,0.0,1.0,false,2047.0,0.053,0.348,0.586,"GPRS",4166.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873956,true,2019-06-15 17:40:46.000,-122.00273132324219,38.19306182861328,-5.0,85.0,1068.0,0.0,100,10.0,27.0,1.7,5,16.84,3.611111111111111,256.0,8.0,false,2047.0,-0.155,0.143,0.394,"GPRS",4174.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873957,true,2019-06-15 18:11:11.000,-122.00312042236328,38.18973159790039,-8.0,-745.0,724.0,0.0,100,9.0,33.0,1.0,7,41.75,0.0,0.0,-2.0,false,2047.0,0.138,0.265,0.462,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873958,true,2019-06-15 18:40:42.000,-122.00289916992188,38.193626403808594,65.0,-220.0,1120.0,0.0,100,12.0,46.0,1.2,6,12.86,5.0,218.0,54.0,false,2047.0,0.255,0.264,0.5,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873959,true,2019-06-15 19:11:03.000,-122.00502014160156,38.191749572753906,-558.0,-723.0,766.0,0.0,100,0.0,39.0,1.1,7,33.56,0.0,0.0,-9.0,false,2047.0,0.362,0.726,0.143,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873960,true,2019-06-15 19:40:38.000,-122.00336456298828,38.19219970703125,122.0,224.0,954.0,0.0,100,9.0,48.0,1.6,5,8.68,0.0,0.0,10.0,false,2047.0,0.098,0.348,0.574,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873961,true,2019-06-15 20:11:03.000,-122.00323486328125,38.19224166870117,75.0,-684.0,813.0,0.0,100,4.0,58.0,1.6,6,33.54,0.0,0.0,-4.0,false,2047.0,0.214,0.159,0.57,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873962,true,2019-06-15 20:40:39.000,-122.0034408569336,38.192237854003906,113.0,-4.0,938.0,0.0,100,12.0,42.0,2.0,6,9.67,4.166666666666667,253.0,-4.0,false,2047.0,0.217,0.132,0.409,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873963,true,2019-06-15 21:10:46.000,-122.00326538085938,38.19227600097656,64.0,-552.0,915.0,0.0,100,9.0,57.0,1.8,5,16.61,0.2777777777777778,0.0,-11.0,false,2047.0,0.128,0.532,0.58,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873964,true,2019-06-15 21:41:38.000,-122.00312042236328,38.19224166870117,89.0,402.0,959.0,0.0,100,10.0,60.0,2.0,5,24.47,0.0,0.0,0.0,false,2047.0,0.032,0.132,0.575,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873965,true,2019-06-15 22:12:41.000,-122.00318908691406,38.1922607421875,-17.0,-468.0,944.0,0.0,100,8.0,43.0,1.9,7,88.22,0.0,13.0,0.0,false,2047.0,0.002,0.67,0.534,"GPRS",4158.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873966,true,2019-06-15 22:41:36.000,-122.00325012207031,38.19218826293945,60.0,-882.0,597.0,0.0,100,6.0,57.0,1.4,7,23.31,0.2777777777777778,0.0,25.0,false,2047.0,0.314,0.507,0.517,"GPRS",4180.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873967,true,2019-06-15 23:12:03.000,-122.00324249267578,38.19222640991211,140.0,-928.0,631.0,0.0,100,5.0,55.0,1.6,5,50.18,0.2777777777777778,0.0,0.0,false,2047.0,0.36,0.546,0.468,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873968,true,2019-06-15 23:42:43.000,-122.00343322753906,38.188743591308594,-321.0,-222.0,981.0,0.0,100,0.0,30.0,2.2,9,90.0,0.0,234.0,10.0,false,2047.0,0.059,0.397,0.517,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873969,true,2019-06-16 00:11:24.000,-122.0050048828125,38.19014358520508,-85.0,-604.0,856.0,0.0,100,8.0,28.0,1.6,9,11.37,0.0,0.0,0.0,false,2047.0,0.34,0.54,0.245,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873970,true,2019-06-16 00:41:28.000,-122.00375366210938,38.18815612792969,-10.0,-204.0,1059.0,0.0,100,3.0,25.0,1.5,7,15.35,7.777777777777778,131.0,13.0,false,2047.0,0.085,0.413,0.466,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873971,true,2019-06-16 01:12:41.000,-122.0031967163086,38.1922492980957,88.0,405.0,925.0,0.0,100,4.0,25.0,1.2,9,88.0,0.0,263.0,0.0,false,2047.0,-0.146,0.357,0.515,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873972,true,2019-06-16 01:41:23.000,-122.00315856933594,38.19221878051758,9.0,-202.0,1015.0,0.0,100,0.0,28.0,1.3,7,10.34,0.0,0.0,-34.0,false,1744.0,-0.283,0.441,0.524,"GPRS",4174.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873973,true,2019-06-16 02:11:27.000,-122.0015640258789,38.19216537475586,-168.0,-689.0,661.0,0.0,100,0.0,22.0,1.1,8,14.32,0.2777777777777778,0.0,-11.0,false,288.0,0.113,0.379,0.43,"GPRS",4174.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873974,true,2019-06-16 02:41:31.000,-122.00323486328125,38.19226837158203,112.0,-184.0,1014.0,0.0,100,0.0,21.0,1.6,4,18.33,0.5555555555555556,0.0,-20.0,false,2047.0,0.054,0.307,0.418,"GPRS",4177.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873975,true,2019-06-16 03:12:09.000,-122.00318145751953,38.19223403930664,-40.0,-507.0,895.0,0.0,100,0.0,29.0,1.0,7,56.17,0.0,0.0,-13.0,false,512.0,-0.125,0.59,0.537,"GPRS",4174.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873976,true,2019-06-16 03:41:30.000,-122.00325012207031,38.19224166870117,-50.0,-454.0,923.0,0.0,100,0.0,32.0,1.4,7,17.28,0.2777777777777778,0.0,-4.0,false,48.0,-0.15,0.606,0.543,"GPRS",4166.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10675873977,true,2019-06-16 04:08:41.000,-122.00316619873047,38.1922607421875,321.0,-560.0,805.0,0.0,100,0.0,32.0,1.5,8,38.23,0.0,31.0,-8.0,false,0.0,-0.055,0.427,0.573,"GPRS",4163.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986928,true,2019-06-16 12:11:11.000,-122.00323486328125,38.19224166870117,327.0,-47.0,979.0,0.0,100,0.0,30.0,1.5,7,41.21,0.0,0.0,-11.0,false,0.0,-0.228,0.168,0.412,"GPRS",4152.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986929,true,2019-06-16 12:40:47.000,-122.00366973876953,38.19186019897461,-23.0,-868.0,552.0,0.0,96,0.0,22.0,2.0,5,17.28,0.0,0.0,13.0,false,80.0,0.08,0.403,0.445,"GPRS",4127.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986930,true,2019-06-16 13:11:03.000,-122.00318908691406,38.19222640991211,-112.0,-443.0,919.0,0.0,97,0.0,28.0,1.3,7,33.27,0.0,0.0,0.0,false,192.0,-0.168,0.698,0.52,"GPRS",4130.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986931,true,2019-06-16 13:41:11.000,-122.00318908691406,38.1922721862793,-91.0,-377.0,962.0,0.0,95,0.0,31.0,1.7,6,41.24,0.0,0.0,-3.0,false,592.0,-0.2,0.685,0.548,"GPRS",4122.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986932,true,2019-06-16 14:10:47.000,-122.003173828125,38.192256927490234,-453.0,-432.0,774.0,0.0,95,0.0,26.0,1.4,7,17.3,0.0,0.0,-3.0,false,2047.0,-0.131,0.787,0.477,"GPRS",4119.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986933,true,2019-06-16 14:40:45.000,-122.0031967163086,38.19220733642578,142.0,-224.0,994.0,0.0,95,0.0,28.0,1.5,6,15.38,0.0,0.0,-2.0,false,704.0,-0.009,0.208,0.419,"GPRS",4122.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986934,true,2019-06-16 15:11:41.000,-122.00318145751953,38.192237854003906,81.0,-463.0,906.0,0.0,98,6.0,24.0,1.5,7,71.16,0.0,0.0,-5.0,false,2047.0,-0.145,0.315,0.494,"GPRS",4136.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986935,true,2019-06-16 15:40:41.000,-122.00312805175781,38.192203521728516,22.0,-424.0,938.0,0.0,97,0.0,28.0,1.4,6,11.39,0.0,0.0,9.0,false,2047.0,0.038,0.26,0.473,"GPRS",4133.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986936,true,2019-06-16 16:11:03.000,-122.00321960449219,38.192222595214844,79.0,-311.0,985.0,0.0,98,1.0,29.0,1.1,7,33.26,0.0,0.0,-3.0,false,2047.0,0.227,0.334,0.392,"GPRS",4138.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986937,true,2019-06-16 16:40:41.000,-122.00321197509766,38.192222595214844,26.0,-3.0,1038.0,0.0,100,2.0,38.0,1.3,5,11.39,0.0,25.0,0.0,false,2047.0,-0.244,0.303,0.525,"GPRS",4152.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986938,true,2019-06-16 17:10:53.000,-122.00409698486328,38.193912506103516,-2.0,-25.0,210.0,0.0,100,8.0,25.0,1.4,4,23.33,3.0555555555555554,236.0,-10.0,false,2047.0,-0.01,0.616,0.509,"GPRS",4177.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986939,true,2019-06-16 17:41:34.000,-122.00225830078125,38.19147491455078,297.0,309.0,952.0,0.0,100,8.0,32.0,1.1,8,64.03,0.0,0.0,-6.0,false,2047.0,-0.465,0.328,0.386,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986940,true,2019-06-16 18:10:43.000,-122.0031967163086,38.19214630126953,81.0,-605.0,845.0,0.0,100,0.0,42.0,1.2,7,13.3,0.0,0.0,27.0,false,2047.0,0.149,0.655,0.501,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986941,true,2019-06-16 18:40:50.000,-122.00328063964844,38.19218826293945,-12.0,-784.0,696.0,0.0,100,2.0,48.0,1.8,5,20.12,0.2777777777777778,0.0,-14.0,false,2047.0,0.511,0.342,0.193,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986942,true,2019-06-16 19:11:03.000,-122.003173828125,38.192230224609375,86.0,-331.0,1018.0,0.0,100,3.0,58.0,1.1,7,32.93,0.0,0.0,-1.0,false,2047.0,0.197,0.094,0.53,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986943,true,2019-06-16 19:40:43.000,-122.00333404541016,38.192203521728516,73.0,-713.0,813.0,0.0,100,7.0,69.0,1.3,7,12.94,0.0,0.0,-4.0,false,2047.0,0.277,0.159,0.63,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986944,true,2019-06-16 20:10:48.000,-122.0042953491211,38.191959381103516,-74.0,-768.0,730.0,0.0,100,6.0,51.0,2.0,5,17.95,0.5555555555555556,0.0,29.0,false,2047.0,0.362,0.16,0.435,"GPRS",4191.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986945,true,2019-06-16 20:41:03.000,-122.00135803222656,38.191368103027344,15.0,-827.0,671.0,0.0,100,6.0,48.0,1.0,8,32.81,0.0,135.0,-9.0,false,2047.0,0.299,0.17,0.458,"GPRS",4188.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986946,true,2019-06-16 21:10:42.000,-122.00324249267578,38.192325592041016,33.0,-613.0,895.0,0.0,100,3.0,54.0,1.0,7,11.78,0.0,0.0,-16.0,false,2047.0,0.212,0.146,0.56,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692338,true,2019-06-16 21:40:41.000,-122.00321197509766,38.19222640991211,-73.0,-735.0,776.0,0.0,100,2.0,55.0,1.1,6,10.76,0.0,0.0,-13.0,false,2047.0,0.302,0.193,0.535,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692339,true,2019-06-16 22:11:11.000,-122.00202941894531,38.19047546386719,-123.0,-713.0,753.0,0.0,100,0.0,38.0,1.0,7,40.6,0.0,0.0,-8.0,false,2047.0,0.165,0.3,0.5,"GPRS",4177.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692340,true,2019-06-16 22:40:52.000,-122.00050354003906,38.18839645385742,73.0,-388.0,1453.0,0.0,100,8.0,32.0,1.8,5,21.56,6.111111111111111,355.0,-10.0,false,2047.0,-0.186,0.317,0.519,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692341,true,2019-06-16 23:11:11.000,-121.99919891357422,38.178565979003906,171.0,14.0,1034.0,0.0,100,3.0,46.0,1.5,7,40.67,0.0,0.0,-6.0,false,2047.0,0.19,0.446,0.568,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692342,true,2019-06-16 23:41:27.000,-122.0014877319336,38.18605422973633,45.0,-362.0,970.0,0.0,100,6.0,34.0,1.0,10,56.6,0.0,345.0,-11.0,false,2047.0,0.224,0.287,0.425,"GPRS",4185.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692343,true,2019-06-17 00:10:42.000,-122.00343322753906,38.19226837158203,128.0,558.0,864.0,0.0,100,1.0,34.0,1.1,10,11.8,0.0,0.0,-20.0,false,2047.0,-0.261,0.24,0.48,"GPRS",4183.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692344,true,2019-06-17 00:40:38.000,-122.00318908691406,38.19223403930664,-109.0,-331.0,981.0,0.0,100,0.0,34.0,1.3,8,7.75,0.0,0.0,-10.0,false,2047.0,0.261,0.587,0.394,"GPRS",4180.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692345,true,2019-06-17 01:11:03.000,-122.00324249267578,38.19223403930664,97.0,-316.0,984.0,0.0,100,0.0,31.0,1.7,6,32.67,0.0,0.0,-7.0,false,2047.0,0.256,0.465,0.393,"GPRS",4177.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692346,true,2019-06-17 01:40:41.000,-122.00321197509766,38.19220733642578,-14.0,-317.0,984.0,0.0,100,0.0,29.0,1.3,5,10.65,0.0,0.0,0.0,false,432.0,0.227,0.568,0.393,"GPRS",4174.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692347,true,2019-06-17 02:11:39.000,-122.00312805175781,38.192203521728516,-110.0,-682.0,758.0,0.0,100,0.0,28.0,1.4,7,68.44,0.0,0.0,0.0,false,960.0,0.33,0.607,0.207,"GPRS",4174.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692348,true,2019-06-17 02:40:39.000,-122.00281524658203,38.19212341308594,-66.0,-199.0,1009.0,0.0,100,0.0,27.0,1.6,7,8.73,0.5555555555555556,261.0,24.0,false,192.0,0.168,0.574,0.424,"GPRS",4169.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692349,true,2019-06-17 03:11:57.000,-122.00325775146484,38.19195556640625,-101.0,-537.0,841.0,0.0,100,0.0,28.0,1.5,7,86.41,0.0,0.0,-32.0,false,336.0,0.265,0.696,0.255,"GPRS",4169.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692350,true,2019-06-17 03:40:47.000,-122.00334167480469,38.19209289550781,-74.0,-247.0,1002.0,0.0,100,0.0,26.0,1.2,6,16.65,0.0,0.0,-22.0,false,0.0,0.156,0.658,0.405,"GPRS",4161.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692351,true,2019-06-17 04:08:37.000,-122.0032730102539,38.192134857177734,-12.0,-166.0,1023.0,0.0,100,0.0,29.0,1.7,4,12.66,0.0,0.0,8.0,false,0.0,0.152,0.603,0.456,"GPRS",4158.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692352,true,2019-06-17 12:11:41.000,-122.00318908691406,38.19227981567383,-23.0,-403.0,949.0,0.0,100,0.0,26.0,1.3,7,40.57,0.0,0.0,-14.0,false,0.0,0.212,0.63,0.343,"GPRS",4147.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692353,true,2019-06-17 12:41:17.000,-122.00324249267578,38.192256927490234,31.0,-483.0,903.0,0.0,95,0.0,24.0,1.7,7,16.67,0.0,0.0,-18.0,false,16.0,0.232,0.632,0.324,"GPRS",4119.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692354,true,2019-06-17 13:11:13.000,-122.00328063964844,38.192203521728516,249.0,-14.0,996.0,0.0,95,0.0,24.0,2.0,6,12.7,0.0,0.0,-14.0,false,96.0,0.099,0.413,0.456,"GPRS",4119.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692355,true,2019-06-17 13:41:33.000,-122.00312042236328,38.192230224609375,-87.0,-119.0,1024.0,0.0,94,0.0,30.0,2.0,5,32.62,0.0,0.0,-1.0,false,1200.0,0.146,0.605,0.467,"GPRS",4116.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692356,true,2019-06-17 14:12:30.000,-122.00323486328125,38.192230224609375,87.0,-381.0,958.0,0.0,94,0.0,31.0,2.5,7,90.0,0.0,0.0,-2.0,false,2047.0,0.26,0.519,0.36,"GPRS",4114.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692357,true,2019-06-17 14:41:14.000,-122.00321197509766,38.192283630371094,118.0,-390.0,942.0,0.0,93,0.0,25.0,2.0,7,14.73,1.1111111111111112,0.0,-5.0,false,2047.0,0.233,0.523,0.355,"GPRS",4108.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692358,true,2019-06-17 15:11:48.000,-122.00328826904297,38.192230224609375,428.0,-349.0,869.0,0.0,94,0.0,26.0,1.8,7,47.64,0.2777777777777778,0.0,-5.0,false,2047.0,0.23,0.297,0.32,"GPRS",4116.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692359,true,2019-06-17 15:41:23.000,-122.00826263427734,38.18433380126953,-55.0,-48.0,1339.0,0.0,95,8.0,24.0,1.3,7,22.78,5.555555555555555,344.0,-7.0,false,2047.0,-0.099,0.196,0.413,"GPRS",4119.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692360,true,2019-06-17 16:11:11.000,-122.00323486328125,38.19252014160156,-1.0,-792.0,708.0,0.0,97,10.0,53.0,1.5,6,10.76,0.0,0.0,19.0,false,2047.0,0.366,0.15,0.402,"GPRS",4133.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692361,true,2019-06-17 16:41:14.000,-122.0033187866211,38.19333267211914,-10.0,45.0,934.0,0.0,100,6.0,24.0,2.0,5,13.81,3.888888888888889,224.0,167.0,false,2047.0,0.039,0.561,0.487,"GPRS",4166.0,"gps","Circus cyaneus","191630","NOHA 630","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
