event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,manually-marked-outlier,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10667694546,true,2019-06-15 00:11:35.000,-121.8843002319336,38.08716583251953,-171.0,-335.0,919.0,0.0,100,0.0,34.0,1.9,8,42.84,0.2777777777777778,296.0,-3.0,false,2047.0,0.464,0.7,0.071,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694547,true,2019-06-15 00:41:04.000,-121.88407897949219,38.08708953857422,-254.0,348.0,797.0,0.0,100,0.0,32.0,1.7,7,12.01,0.2777777777777778,0.0,0.0,false,2047.0,-0.102,0.806,0.075,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694548,true,2019-06-15 01:11:04.000,-121.88443756103516,38.08726501464844,-194.0,173.0,975.0,0.0,100,0.0,30.0,1.6,7,12.01,0.2777777777777778,0.0,-10.0,false,432.0,0.323,0.797,0.161,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694549,true,2019-06-15 01:41:27.000,-121.88431549072266,38.087181091308594,-218.0,74.0,973.0,0.0,100,0.0,29.0,1.4,5,34.82,0.0,0.0,-7.0,false,368.0,0.332,0.776,0.17,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694550,true,2019-06-15 02:11:00.000,-121.88433074951172,38.087158203125,-181.0,70.0,985.0,0.0,100,0.0,27.0,1.6,5,7.97,0.0,0.0,-3.0,false,64.0,-0.049,0.862,0.161,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694551,true,2019-06-15 02:41:03.000,-121.8843765258789,38.0872688293457,-98.0,198.0,978.0,0.0,100,0.0,25.0,1.6,5,10.95,0.0,0.0,9.0,false,0.0,0.07,1.213,0.095,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694552,true,2019-06-15 03:11:33.000,-121.8843765258789,38.087284088134766,-207.0,110.0,973.0,0.0,100,0.0,25.0,1.5,9,40.81,0.0,0.0,-6.0,false,0.0,0.09,0.772,0.163,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694553,true,2019-06-15 03:41:00.000,-121.88428497314453,38.0872802734375,-228.0,61.0,962.0,0.0,100,0.0,24.0,1.3,8,7.97,0.0,0.0,-9.0,false,32.0,0.318,0.787,0.2,,"GPRS",4165.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10667694554,true,2019-06-15 04:07:04.000,-121.8844985961914,38.087398529052734,-83.0,172.0,993.0,0.0,100,0.0,22.0,1.4,6,7.0,0.0,0.0,-47.0,false,0.0,-0.071,1.155,0.116,,"GPRS",4165.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649455,true,2019-06-15 12:11:41.000,-121.88436889648438,38.08720016479492,-192.0,137.0,978.0,0.0,100,0.0,24.0,1.8,6,47.93,0.0,0.0,-10.0,false,0.0,0.164,0.749,0.166,,"GPRS",4156.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649456,true,2019-06-15 12:41:01.000,-121.88430786132812,38.08740997314453,127.0,243.0,1313.0,0.0,98,0.0,18.0,1.5,6,8.22,5.277777777777778,292.0,18.0,false,384.0,0.1,0.5,0.0,,"GPRS",4137.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649457,true,2019-06-15 13:11:05.000,-121.88436889648438,38.087276458740234,-274.0,345.0,911.0,0.0,98,0.0,21.0,1.6,6,12.16,0.0,0.0,-13.0,false,48.0,-0.019,1.291,0.014,,"GPRS",4139.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649458,true,2019-06-15 13:41:27.000,-121.8843002319336,38.08732604980469,-165.0,238.0,959.0,0.0,98,0.0,24.0,1.8,5,34.06,0.0,0.0,-27.0,false,240.0,-0.088,0.84,0.117,,"GPRS",4137.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649459,true,2019-06-15 14:11:02.000,-121.88433074951172,38.08753967285156,-127.0,193.0,977.0,0.0,97,0.0,21.0,1.4,5,9.23,0.5555555555555556,0.0,-28.0,false,32.0,0.367,0.983,0.184,,"GPRS",4134.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649460,true,2019-06-15 14:41:40.000,-121.88427734375,38.08720016479492,-300.0,-64.0,934.0,0.0,97,0.0,28.0,1.1,8,47.06,0.0,0.0,-5.0,false,672.0,0.449,0.818,0.137,,"GPRS",4134.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649461,true,2019-06-15 15:11:01.000,-121.88432312011719,38.08721160888672,-214.0,182.0,965.0,0.0,96,0.0,26.0,1.1,6,8.28,0.0,0.0,-10.0,false,1824.0,0.077,0.774,0.169,,"GPRS",4128.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649462,true,2019-06-15 15:41:33.000,-121.88446044921875,38.08730697631836,-293.0,1.0,964.0,0.0,96,0.0,34.0,1.2,7,40.14,0.0,0.0,-13.0,false,1920.0,0.209,0.794,0.155,,"GPRS",4128.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649463,true,2019-06-15 16:11:33.000,-121.88433837890625,38.08723831176758,-347.0,187.0,915.0,0.0,96,0.0,35.0,1.9,5,40.13,0.0,0.0,-6.0,false,2047.0,0.251,0.8,0.166,,"GPRS",4128.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649464,true,2019-06-15 16:41:33.000,-121.88438415527344,38.08721160888672,-205.0,-331.0,958.0,0.0,97,6.0,48.0,1.5,6,40.17,0.0,158.0,-5.0,false,2047.0,0.593,0.673,0.013,,"GPRS",4131.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649465,true,2019-06-15 17:11:10.000,-121.88432312011719,38.08720016479492,-351.0,-257.0,928.0,0.0,99,4.0,54.0,1.4,8,17.2,0.0,0.0,-1.0,false,2047.0,0.466,0.757,0.084,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649466,true,2019-06-15 17:41:05.000,-121.88441467285156,38.08719253540039,-132.0,-390.0,944.0,0.0,100,1.0,55.0,1.7,6,12.2,0.5555555555555556,0.0,11.0,false,2047.0,0.545,0.639,0.018,,"GPRS",4159.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649467,true,2019-06-15 18:11:00.000,-121.88343048095703,38.08592987060547,-63.0,291.0,112.0,0.0,100,8.0,30.0,1.4,7,7.09,6.111111111111111,293.0,-10.0,false,2047.0,0.245,0.624,0.122,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649468,true,2019-06-15 18:41:33.000,-121.88440704345703,38.08720016479492,-117.0,-199.0,993.0,0.0,100,3.0,58.0,1.9,7,39.93,0.0,0.0,-5.0,false,2047.0,0.43,0.599,0.042,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649469,true,2019-06-15 19:11:35.000,-121.8844985961914,38.087249755859375,-80.0,-256.0,988.0,0.0,100,9.0,68.0,1.4,7,41.9,0.0,0.0,-17.0,false,2047.0,0.469,0.563,-0.004,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649470,true,2019-06-15 19:41:03.000,-121.88431549072266,38.08716583251953,-220.0,-527.0,898.0,0.0,100,5.0,66.0,1.9,7,9.8,0.0,0.0,-5.0,false,1984.0,0.638,0.65,-0.01,,"GPRS",4190.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649471,true,2019-06-15 20:11:03.000,-121.88455200195312,38.08722686767578,-70.0,100.0,1000.0,0.0,100,1.0,60.0,1.7,6,9.68,0.2777777777777778,0.0,-44.0,false,2047.0,0.033,0.796,0.024,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649472,true,2019-06-15 20:41:35.000,-121.88442993164062,38.087242126464844,-92.0,14.0,1042.0,0.0,100,5.0,55.0,1.5,6,41.6,0.0,140.0,-10.0,false,2047.0,0.073,0.76,0.043,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649473,true,2019-06-15 21:11:04.000,-121.88443756103516,38.087284088134766,-236.0,493.0,820.0,0.0,100,4.0,58.0,1.5,5,10.6,0.0,0.0,-18.0,false,2047.0,-0.152,0.967,-0.184,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10672649474,true,2019-06-15 21:41:33.000,-121.88446044921875,38.0871696472168,-141.0,-398.0,955.0,0.0,100,1.0,56.0,1.1,9,39.54,0.0,0.0,11.0,false,2047.0,0.286,1.053,0.032,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599878,true,2019-06-15 22:11:02.000,-121.88430786132812,38.08730697631836,-207.0,218.0,959.0,0.0,100,0.0,33.0,1.4,8,8.54,0.0,0.0,28.0,false,2047.0,-0.007,1.208,0.039,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599879,true,2019-06-15 22:41:01.000,-121.88410949707031,38.08726501464844,-112.0,742.0,666.0,0.0,100,0.0,47.0,1.2,8,7.33,0.0,0.0,-83.0,false,2047.0,-0.248,0.918,-0.254,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599880,true,2019-06-15 23:11:33.000,-121.88436126708984,38.08720397949219,-148.0,-30.0,997.0,0.0,100,0.0,38.0,1.1,7,39.43,0.0,0.0,-14.0,false,1920.0,0.215,1.189,0.054,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599881,true,2019-06-15 23:41:06.000,-121.88434600830078,38.08718490600586,-46.0,-659.0,766.0,0.0,100,1.0,34.0,1.5,5,12.58,2.5,314.0,-4.0,false,2047.0,0.49,1.155,-0.029,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599882,true,2019-06-16 00:11:33.000,-121.88441467285156,38.08723449707031,-253.0,-18.0,973.0,0.0,100,0.0,32.0,1.0,7,39.4,0.0,0.0,-13.0,false,2047.0,0.142,1.252,0.047,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599883,true,2019-06-16 00:41:06.000,-121.88444519042969,38.08723831176758,-283.0,441.0,863.0,0.0,100,0.0,29.0,1.1,5,12.57,0.2777777777777778,0.0,-4.0,false,560.0,0.108,1.26,0.029,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599884,true,2019-06-16 01:11:04.000,-121.88434600830078,38.08721923828125,-116.0,772.0,639.0,0.0,100,0.0,26.0,1.1,5,10.58,0.8333333333333333,188.0,-9.0,false,2047.0,-0.073,0.765,0.087,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599885,true,2019-06-16 01:41:35.000,-121.88439178466797,38.08723449707031,-36.0,-454.0,877.0,0.0,100,0.0,27.0,1.2,8,41.42,0.0,0.0,-6.0,false,1824.0,0.397,0.679,0.11,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599886,true,2019-06-16 02:11:05.000,-121.88447570800781,38.08726119995117,-257.0,168.0,959.0,0.0,100,0.0,24.0,1.1,7,11.55,0.0,0.0,-13.0,false,240.0,0.186,0.786,0.181,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599887,true,2019-06-16 02:41:06.000,-121.88446807861328,38.087284088134766,-2.0,727.0,698.0,0.0,100,0.0,23.0,1.0,7,12.57,0.0,0.0,-22.0,false,1072.0,0.008,0.736,0.133,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599888,true,2019-06-16 03:11:11.000,-121.88433837890625,38.087154388427734,-344.0,-247.0,899.0,0.0,100,0.0,22.0,2.0,5,17.54,0.0,0.0,-7.0,false,144.0,0.261,1.309,0.0,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599889,true,2019-06-16 03:41:41.000,-121.88433074951172,38.087158203125,-246.0,216.0,951.0,0.0,100,0.0,22.0,1.2,8,47.32,0.0,0.0,-7.0,false,0.0,0.304,1.171,0.111,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10675599890,true,2019-06-16 04:06:53.000,-121.88436889648438,38.0871467590332,-274.0,329.0,905.0,0.0,100,0.0,22.0,1.3,7,12.58,0.0,0.0,-7.0,false,0.0,0.226,1.196,0.105,,"GPRS",4162.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358528,true,2019-06-16 12:11:21.000,-121.88440704345703,38.08726501464844,16.0,160.0,993.0,0.0,100,0.0,27.0,1.7,4,30.68,0.0,0.0,47.0,false,0.0,0.254,1.117,0.124,,"GPRS",4159.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358529,true,2019-06-16 12:41:33.000,-121.88438415527344,38.08723068237305,-228.0,-320.0,922.0,0.0,100,0.0,23.0,1.1,8,42.62,0.0,0.0,7.0,false,0.0,0.572,1.093,-0.032,,"GPRS",4148.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358530,true,2019-06-16 13:10:59.000,-121.88441467285156,38.08723831176758,-240.0,-15.0,963.0,0.0,99,0.0,23.0,1.7,7,8.86,0.0,0.0,-17.0,false,704.0,0.448,1.121,0.055,,"GPRS",4145.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358531,true,2019-06-16 13:41:11.000,-121.88441467285156,38.087249755859375,-164.0,220.0,968.0,0.0,99,0.0,23.0,1.5,8,20.77,0.0,0.0,-13.0,false,16.0,-0.089,1.199,0.064,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358532,true,2019-06-16 14:10:59.000,-121.88442993164062,38.08721923828125,-113.0,340.0,937.0,0.0,98,0.0,25.0,1.3,7,8.83,0.0,0.0,-30.0,false,32.0,0.268,1.02,0.166,,"GPRS",4139.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358533,true,2019-06-16 14:40:59.000,-121.88442993164062,38.08729934692383,-251.0,148.0,962.0,0.0,99,0.0,25.0,1.4,7,8.89,0.0,0.0,-23.0,false,464.0,0.047,0.807,0.164,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358534,true,2019-06-16 15:11:11.000,-121.8843765258789,38.08722686767578,-80.0,34.0,993.0,0.0,98,0.0,28.0,1.4,8,20.85,0.0,0.0,-5.0,false,144.0,0.367,0.724,0.125,,"GPRS",4139.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358535,true,2019-06-16 15:40:59.000,-121.88442993164062,38.08729934692383,-120.0,45.0,998.0,0.0,98,0.0,32.0,1.5,7,8.9,0.0,269.0,-20.0,false,1216.0,0.461,0.948,0.076,,"GPRS",4139.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358536,true,2019-06-16 16:11:02.000,-121.88448333740234,38.08732604980469,-107.0,31.0,1004.0,0.0,99,0.0,42.0,1.7,5,11.8,0.5555555555555556,0.0,9.0,false,1888.0,0.31,0.662,0.09,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358537,true,2019-06-16 16:41:35.000,-121.88436889648438,38.087257385253906,-201.0,13.0,989.0,0.0,100,6.0,44.0,1.6,7,44.71,0.0,0.0,-22.0,false,2047.0,0.313,0.713,0.13,,"GPRS",4148.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358538,true,2019-06-16 17:11:27.000,-121.88429260253906,38.08714294433594,-167.0,30.0,997.0,0.0,100,1.0,50.0,1.3,7,36.72,0.0,0.0,-6.0,false,2047.0,0.28,0.674,0.105,,"GPRS",4148.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358539,true,2019-06-16 17:41:03.000,-121.88416290283203,38.08702850341797,-48.0,-906.0,564.0,0.0,100,5.0,53.0,1.7,5,12.75,0.2777777777777778,0.0,-8.0,false,2047.0,0.802,0.568,-0.237,,"GPRS",4159.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358540,true,2019-06-16 18:10:58.000,-121.88421630859375,38.087181091308594,-134.0,-129.0,1004.0,0.0,100,2.0,51.0,1.3,6,7.57,0.0,297.0,-29.0,false,2047.0,0.359,0.642,0.086,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358541,true,2019-06-16 18:41:33.000,-121.88443756103516,38.08720016479492,-90.0,-23.0,1013.0,0.0,100,1.0,53.0,1.3,9,42.51,0.0,0.0,6.0,false,2047.0,0.337,0.625,0.108,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358542,true,2019-06-16 19:11:00.000,-121.8838119506836,38.08714294433594,-291.0,305.0,1387.0,0.0,100,3.0,57.0,1.5,7,9.58,12.777777777777777,70.0,0.0,false,2047.0,0.015,1.038,-0.036,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358543,true,2019-06-16 19:40:57.000,-121.88435363769531,38.087093353271484,-116.0,-107.0,1017.0,0.0,100,6.0,67.0,1.9,7,6.46,0.0,308.0,5.0,false,2047.0,0.232,0.696,0.033,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358544,true,2019-06-16 20:11:33.000,-121.8843002319336,38.087154388427734,-85.0,124.0,1003.0,0.0,100,2.0,66.0,1.5,9,42.11,0.0,0.0,-3.0,false,2047.0,0.073,0.701,-0.033,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358545,true,2019-06-16 20:41:00.000,-121.88422393798828,38.087310791015625,-254.0,164.0,976.0,0.0,100,0.0,59.0,1.3,9,9.33,0.0,174.0,-7.0,false,2047.0,0.021,0.783,0.015,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358546,true,2019-06-16 21:11:00.000,-121.8841323852539,38.08763122558594,-165.0,62.0,997.0,0.0,100,0.0,59.0,1.3,6,9.06,1.6666666666666665,252.0,-12.0,false,2047.0,0.017,0.95,-0.019,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10681358547,true,2019-06-16 21:41:19.000,-121.88436126708984,38.08718490600586,-191.0,321.0,939.0,0.0,100,5.0,55.0,1.3,6,28.12,0.0,0.0,0.0,false,2047.0,-0.053,1.05,-0.102,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164379,true,2019-06-16 22:11:22.000,-121.8843765258789,38.087223052978516,-266.0,-390.0,914.0,0.0,100,5.0,52.0,1.8,4,31.1,0.0,0.0,-22.0,false,2047.0,0.294,1.156,0.025,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164380,true,2019-06-16 22:41:41.000,-121.8840103149414,38.0871696472168,-255.0,128.0,1057.0,0.0,100,0.0,39.0,1.6,6,49.93,3.888888888888889,262.0,4.0,false,2047.0,0.227,0.71,0.148,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164381,true,2019-06-16 23:11:41.000,-121.88431549072266,38.08723068237305,-149.0,-419.0,925.0,0.0,100,0.0,44.0,0.8,9,49.91,0.0,0.0,0.0,false,2047.0,0.329,1.141,0.069,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164382,true,2019-06-16 23:41:01.000,-121.88430786132812,38.087257385253906,-134.0,303.0,947.0,0.0,100,0.0,37.0,0.9,9,10.13,0.0,0.0,0.0,false,2047.0,0.033,1.193,0.059,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164383,true,2019-06-17 00:11:11.000,-121.88426208496094,38.08744430541992,68.0,-279.0,961.0,0.0,100,0.0,35.0,1.9,5,20.07,0.0,0.0,43.0,false,2047.0,0.548,1.007,0.046,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164384,true,2019-06-17 00:41:33.000,-121.88436889648438,38.08720779418945,-214.0,568.0,798.0,0.0,100,0.0,33.0,1.7,6,41.98,0.0,0.0,-11.0,false,2047.0,-0.05,0.747,0.107,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164385,true,2019-06-17 01:11:02.000,-121.88433074951172,38.087120056152344,-216.0,-209.0,953.0,0.0,100,0.0,30.0,1.9,6,11.13,0.0,0.0,-45.0,false,688.0,0.246,0.763,0.198,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164386,true,2019-06-17 01:41:00.000,-121.8843994140625,38.087181091308594,-144.0,-69.0,986.0,0.0,100,0.0,27.0,1.4,5,9.08,0.0,0.0,-16.0,false,272.0,0.011,0.878,0.197,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164387,true,2019-06-17 02:11:28.000,-121.8843765258789,38.08721160888672,-63.0,-26.0,994.0,0.0,100,0.0,26.0,1.7,5,36.92,0.0,0.0,-14.0,false,64.0,0.23,0.678,0.167,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164388,true,2019-06-17 02:41:01.000,-121.88433074951172,38.08717727661133,-179.0,192.0,973.0,0.0,100,0.0,24.0,1.6,5,10.1,0.0,0.0,-4.0,false,48.0,0.0,0.774,0.155,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164389,true,2019-06-17 03:11:33.000,-121.8843994140625,38.08713150024414,-172.0,161.0,978.0,0.0,100,0.0,27.0,1.3,10,42.01,0.0,0.0,-14.0,false,0.0,0.388,1.039,0.144,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164390,true,2019-06-17 03:40:58.000,-121.88438415527344,38.0871467590332,5.0,184.0,984.0,0.0,100,0.0,26.0,1.7,9,7.16,0.0,341.0,-5.0,false,0.0,0.36,1.002,0.179,,"GPRS",4162.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10685164391,true,2019-06-17 04:07:55.000,-121.88439178466797,38.08722686767578,-242.0,-210.0,973.0,0.0,100,0.0,25.0,1.5,7,13.12,0.0,0.0,9.0,false,0.0,0.498,1.12,0.021,,"GPRS",4162.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10690297857,true,2019-06-17 12:12:25.000,-121.88440704345703,38.08714294433594,-135.0,295.0,952.0,0.0,100,0.0,26.0,2.3,7,90.0,0.0,0.0,8.0,false,0.0,0.082,0.729,0.179,,"GPRS",4159.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10690297858,true,2019-06-17 12:41:02.000,-121.8843994140625,38.087158203125,-205.0,678.0,665.0,0.0,99,0.0,19.0,1.5,7,7.37,0.0,0.0,5.0,false,160.0,-0.1,0.833,0.143,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
10690297859,true,2019-06-17 13:11:02.000,-121.88434600830078,38.08723449707031,-207.0,209.0,963.0,0.0,99,0.0,22.0,1.4,7,7.38,0.0,0.0,-9.0,false,144.0,0.045,0.779,0.204,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
