dt,lon,lat,id
7/3/18 6:00 PM,-121.883383,38.119616,262
7/3/18 7:00 PM,-121.883333,38.119516,263
7/3/18 8:00 PM,-121.893833,38.121916,264
7/3/18 9:00 PM,-121.882532,38.118666,265
7/3/18 10:00 PM,-121.893849,38.121932,266
7/3/18 11:00 PM,-121.885699,38.120432,267
7/4/18 12:00 AM,-121.893449,38.122266,268
7/4/18 1:00 AM,-121.892766,38.121082,269
7/4/18 2:00 AM,-121.893183,38.119782,270
7/4/18 3:00 AM,-121.884283,38.119582,271
7/4/18 4:00 AM,-121.884349,38.118832,272
7/4/18 12:03 PM,-121.883633,38.119682,273
7/4/18 1:00 PM,-121.884383,38.117899,274
7/4/18 2:00 PM,-121.893816,38.121999,275
7/4/18 3:00 PM,-121.884133,38.118299,276
7/4/18 4:00 PM,-121.883399,38.117932,277
7/4/18 5:00 PM,-121.891183,38.118149,278
7/4/18 6:00 PM,-121.884149,38.117849,279
7/4/18 7:00 PM,-121.884666,38.120032,280
7/4/18 8:02 PM,-121.884649,38.119599,281
7/4/18 9:00 PM,-121.887983,38.118832,282
7/4/18 10:00 PM,-121.893333,38.122232,283
7/4/18 11:00 PM,-121.893383,38.122266,284
7/5/18 4:02 AM,-121.884116,38.118766,285
7/5/18 12:00 PM,-121.883916,38.119149,286
7/5/18 1:00 PM,-121.893466,38.122182,287
7/5/18 2:00 PM,-121.894449,38.121949,288
7/5/18 3:00 PM,-121.893966,38.122132,289
7/5/18 4:00 PM,-121.884983,38.119949,290
7/5/18 5:00 PM,-121.883249,38.119266,291
7/5/18 6:00 PM,-121.893866,38.121932,292
7/5/18 7:00 PM,-121.893849,38.121899,293
7/5/18 8:00 PM,-121.889133,38.116782,294
7/5/18 9:00 PM,-121.893899,38.121849,295
7/5/18 10:00 PM,-121.893883,38.121982,296
7/5/18 11:00 PM,-121.893816,38.121932,297
7/6/18 12:00 AM,-121.882782,38.120166,298
7/6/18 1:00 AM,-121.884083,38.119266,299
7/6/18 2:00 AM,-121.884366,38.119449,300
7/6/18 3:08 AM,-121.883566,38.119849,301
7/6/18 4:00 AM,-121.883132,38.120149,302
7/6/18 12:00 PM,-121.883616,38.121082,303
7/6/18 1:00 PM,-121.893849,38.121799,304
7/6/18 2:00 PM,-121.893733,38.122049,305
7/6/18 3:00 PM,-121.883949,38.118582,306
7/6/18 4:00 PM,-121.883416,38.119399,307
7/6/18 5:00 PM,-121.883616,38.120416,308
7/6/18 6:02 PM,-121.882699,38.119182,309
7/6/18 7:00 PM,-121.884299,38.119732,310
7/6/18 8:00 PM,-121.882299,38.119832,311
7/6/18 9:00 PM,-121.893466,38.122399,312
7/6/18 10:00 PM,-121.890999,38.117149,313
7/6/18 11:00 PM,-121.893799,38.121966,314
7/7/18 12:00 AM,-121.883849,38.119116,315
7/7/18 1:00 AM,-121.893816,38.121932,316
7/7/18 2:00 AM,-121.884899,38.118266,317
7/7/18 3:00 AM,-121.886833,38.119449,318
7/7/18 4:00 AM,-121.883082,38.120166,319
7/7/18 12:00 PM,-121.883633,38.121199,320
7/7/18 1:07 PM,-121.893499,38.121966,321
7/7/18 2:00 PM,-121.883116,38.120082,322
7/7/18 3:00 PM,-121.884199,38.120332,323
7/7/18 4:00 PM,-121.884016,38.119616,324
7/7/18 5:00 PM,-121.883082,38.119566,325
7/7/18 6:00 PM,-121.893366,38.121966,326
7/7/18 7:00 PM,-121.890083,38.117999,327
7/7/18 8:00 PM,-121.883533,38.119299,328
7/7/18 9:07 PM,-121.893383,38.121649,329
7/7/18 10:00 PM,-121.883999,38.119032,330
7/7/18 11:00 PM,-121.884033,38.118982,331
7/8/18 12:00 AM,-121.889649,38.118116,332
7/8/18 1:00 AM,-121.883333,38.119616,333
7/8/18 2:00 AM,-121.883299,38.119432,334
7/8/18 3:00 AM,-121.883016,38.118732,335
7/8/18 4:00 AM,-121.884183,38.118882,336
7/8/18 12:04 PM,-121.884066,38.118899,337
7/8/18 1:00 PM,-121.893866,38.122032,338
7/8/18 2:00 PM,-121.894066,38.122182,339
7/8/18 3:00 PM,-121.882216,38.119399,340
7/8/18 4:04 PM,-121.884149,38.118466,341
7/8/18 5:00 PM,-121.883399,38.119666,342
7/8/18 6:00 PM,-121.893999,38.122166,343
7/8/18 7:00 PM,-121.894266,38.121432,344
7/8/18 8:02 PM,-121.894049,38.121216,345
7/8/18 9:00 PM,-121.891099,38.118399,346
7/8/18 10:00 PM,-121.891199,38.118366,347
7/8/18 11:00 PM,-121.891133,38.118316,348
7/9/18 12:02 AM,-121.883833,38.120249,349
7/9/18 1:00 AM,-121.883066,38.120066,350
7/9/18 2:00 AM,-121.851016,38.113383,351
7/9/18 3:00 AM,-121.883366,38.118649,352
7/9/18 4:02 AM,-121.884283,38.119182,353
7/9/18 12:00 PM,-121.884116,38.119032,354
7/9/18 1:00 PM,-121.883799,38.119616,355
7/9/18 2:00 PM,-121.882899,38.118349,356
7/9/18 3:02 PM,-121.883416,38.119549,357
7/9/18 4:00 PM,-121.883533,38.119882,358
7/9/18 5:00 PM,-121.883583,38.118782,359
7/9/18 6:00 PM,-121.890116,38.123116,360
7/9/18 7:02 PM,-121.889483,38.119616,361
7/9/18 8:00 PM,-121.891416,38.117249,362
7/9/18 9:00 PM,-121.891299,38.117416,363
