event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
6565703945,TRUE,00:00.0,-121.932816,38.116699,,,,,FOWL36,30,,,,,FALSE,,4060,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593548.532,4219300.949,10N
6565703946,TRUE,00:00.0,-121.933816,38.117232,,,,,FOWL36,29,,,,,FALSE,,4060,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593460.191,4219359.083,10N
6565703939,TRUE,03:00.0,-121.933816,38.117082,,,,,FOWL36,34,,,,,FALSE,,3980,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593460.3822,4219342.439,10N
6565703940,TRUE,00:00.0,-121.937799,38.120732,,,,,FOWL36,26,,,,,FALSE,,3980,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593106.5923,4219743.435,10N
6565703941,TRUE,00:00.0,-121.938449,38.119432,,,,,FOWL36,28,,,,,FALSE,,3980,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593051.2653,4219598.537,10N
6565703942,TRUE,00:00.0,-121.938666,38.119616,,,,,FOWL36,30,,,,,FALSE,,3980,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593032.01,4219618.736,10N
6566243342,TRUE,08:00.0,-121.942883,38.118232,,,,,FOWL36,30,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592664.1049,4219460.95,10N
6566243343,TRUE,00:00.0,-121.938533,38.122399,,,,,FOWL36,28,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593040.1365,4219927.668,10N
6566243344,TRUE,00:00.0,-121.937583,38.122132,,,,,FOWL36,32,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593123.7478,4219898.995,10N
6566243345,TRUE,00:00.0,-121.948199,38.119899,,,,,FOWL36,32,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592196.0093,4219640.623,10N
6570333686,TRUE,00:00.0,-121.938433,38.119766,,,,,FOWL36,53,,,,,FALSE,,4060,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593052.244,4219635.613,10N
6570333687,TRUE,00:00.0,-121.941849,38.111116,,,,,FOWL36,43,,,,,FALSE,,4060,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592763.7468,4218672.4,10N
6570333688,TRUE,00:00.0,-121.938866,38.121232,,,,,FOWL36,47,,,,,FALSE,,4060,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593012.4281,4219797.845,10N
6570333689,TRUE,00:00.0,-121.938916,38.121449,,,,,FOWL36,38,,,,,FALSE,,4060,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593007.77,4219821.873,10N
6570333690,TRUE,03:00.0,-121.940533,38.120949,,,,,FOWL36,40,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592866.6637,4219764.774,10N
6570333691,TRUE,00:00.0,-121.924199,38.128216,,,,,FOWL36,43,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594289.0983,4220587.586,10N
6570333692,TRUE,00:00.0,-121.924182,38.128232,,,,,FOWL36,31,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594290.5677,4220589.378,10N
6570333693,TRUE,00:00.0,-121.933149,38.116766,,,,,FOWL36,31,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593519.2552,4219308.048,10N
6570333698,TRUE,03:00.0,-121.933449,38.116899,,,,,FOWL36,30,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593492.7872,4219322.503,10N
6570333699,TRUE,00:00.0,-121.933182,38.116799,,,,,FOWL36,26,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593516.3203,4219311.676,10N
6570333700,TRUE,00:00.0,-121.934333,38.116566,,,,,FOWL36,25,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593415.7187,4219284.663,10N
6570333701,TRUE,00:00.0,-121.931666,38.111566,,,,,FOWL36,38,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593655.8986,4218732.557,10N
6570333678,TRUE,03:00.0,-121.924199,38.128266,,,,,FOWL36,27,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594289.034,4220593.134,10N
6570333679,TRUE,00:00.0,-121.934249,38.116932,,,,,FOWL36,29,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593422.616,4219325.359,10N
6570333680,TRUE,00:00.0,-121.934216,38.116982,,,,,FOWL36,46,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593425.4451,4219330.94,10N
6570333681,TRUE,00:00.0,-121.924116,38.127366,,,,,FOWL36,44,,,,,FALSE,,3940,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594297.4667,4220493.355,10N
6570333702,TRUE,14:00.0,-121.924099,38.127432,,,,,FOWL36,49,,,,,FALSE,,3870,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594298.8718,4220500.695,10N
6570333694,TRUE,03:00.0,-121.923599,38.125532,,,,,FOWL36,41,,,,,FALSE,,3890,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594345.1418,4220290.381,10N
