"","prob.vec","unique.vec"
"1",0.00134503568098398,82
"2",1.54791573239887e-06,81
"3",0.0160195296105039,22
"4",0.0615049722350661,21
"5",0.861763120353255,95
"6",0.036918810142882,71
"7",0.00750893571594906,23
"8",1.2298480367607e-07,31
"9",0.0130104478956468,11
"10",0,52
"11",0.00117475859067625,90
"12",4.06798265271073e-10,24
"13",0.000752718467702911,41
"14",0,42
"15",0,43
