"","prob.vec","unique.vec"
"1",0.00283525088648527,82
"2",0.00144928387247472,81
"3",0.00323314606282604,22
"4",0.0221286986069552,21
"5",0.441231652486112,95
"6",0.519327602954852,71
"7",0.000228510765463577,23
"8",0,31
"9",0.00871182926165539,11
"10",0,52
"11",0.000805450670428716,90
"12",0,24
"13",4.85744327471405e-05,41
"14",0,42
"15",0,43
