"","prob.vec","unique.vec"
"1",0.000743459225527198,82
"2",0.000397618522347378,81
"3",0.0429337818167786,22
"4",0.183225072873116,21
"5",0.62801625485039,95
"6",0.0386636484047525,71
"7",0.0107229913899882,23
"8",6.71267478948712e-10,31
"9",0.0811975524027309,11
"10",0,52
"11",7.76855669566109e-05,90
"12",2.77486843038744e-05,24
"13",0.0139941855918414,41
"14",0,42
"15",0,43
